Bug 1,Bug 2,Carbon,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
PP,PAg1,Maltose,1.542519826,10627.94756,757.2328695,-91.68654546369646,22.19976872152495,-4304.747933170012,-2670.2739647436097,85.30821748610386,1.7082373371805837,0.0228923513977414,-0.6443154712889336,-0.2220118218825399
PAg2,BI,Proline,902.3713508,2388.544346,149.0675036,-7.823530720007625,-38.58526980872648,3883.9113678546114,9886.057996490275,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7807537139600523,0.0380225394363147
PR2,PH,Ribose,57.00077517,11198.69026,1044.165182,-123.5859140762542,-112.9673663424345,-1694.9022807554345,-240.82647191593367,1168.1224639327693,1.6398755564620169,0.0056531287404293,1.675692322398025,0.0107785747182994
EA,PAr,Raffinose,-0.61984822,12684.41527,0.751250416,-20.233022953789032,-104.66779419710258,-4940.437649331323,-2342.738629531002,-271.3795787270663,-0.7286059140580324,0.2582533144674926,1.5779525775593926,-0.0142748062335358
EL,CF,ArabinoseD,4.188936172,2567.141895,-1.925921568,-36.02486770101155,-47.05443975156516,-5001.488171724186,-2267.6661119247383,-359.92321590704427,-0.7347306548489613,-0.0440939376470185,-0.7747391645761742,0.0463737318058709
PR1,EA,Glucose,3933.24502,16694.40038,321.8210539,628.8649853514722,179.9947507555985,6993.702758671064,1677.726611654751,3077.1319408875897,1.62148647467857,-0.002116133365859,-0.7286059140580324,0.2582533144674926
PAl,CF,Mannitol,393.9878314,2850.981265,555.8016092,131.17881643816224,368.68249463795263,4703.716698953833,-39.59385830218482,1986.6680726624932,-0.5643511278633632,-0.250667083381068,-0.7747391645761742,0.0463737318058709
EC,BI,Arabinogalactan,65.4913873,28069.48199,11.11081616,44.233003000000046,-36.76705055180901,-4581.420859279718,-1846.999838152701,-422.9077578641416,-0.6435193071495694,-0.04782846145587,-0.7807537139600523,0.0380225394363147
PAg2,KA,Mix,561.0676133,3273.747814,672.5066576,418.56719893798254,429.518122271091,2759.911010298725,3559.081141984618,1520.1451734521138,-0.6309041661015486,-0.2015744697433372,-0.7612583622572914,0.0598887978357191
LA,PH,Alanine,662.5164511,17906.13677,5039.311843,27.69778230449799,-48.71976416660857,741.1054852498066,4315.9873925711045,13.794514649971838,-0.7710003090347234,0.0770753917642925,1.675692322398025,0.0107785747182994
RP1,PAg2,Pyruvate01,49.14971912,2536.243819,134.6413267,-30.871942880369943,5.496173235003312,-3806.052493422824,-973.2049868701582,-91.69461650408572,-0.796280534436652,0.1132262738115668,-0.6309041661015486,-0.2015744697433372
CF,LA,Glucose01,42.66451088,2642.141439,53.82099056,0.234592148634988,25.050508590223217,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7747391645761742,0.0463737318058709,-0.7710003090347234,0.0770753917642925
BI,RP1,Pyruvate,451.2014871,1590.781117,476.2049351,-13.027664422831664,173.13761585323232,2948.202194327789,3875.839637567356,312.5572073877007,-0.7807537139600523,0.0380225394363147,-0.796280534436652,0.1132262738115668
EC,PAl,Rhamnose,658.9221406,28120.71471,51.59125865,-29.882237000000032,20.222767023358983,-4170.626376599495,-2666.583267557139,114.1443569589125,-0.6435193071495694,-0.04782846145587,-0.5643511278633632,-0.250667083381068
PAg1,PR2,Citrate,436.7200356,13552.68073,1786.835999,-56.366048330409285,626.4833380048202,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.6443154712889336,-0.2220118218825399,1.6398755564620169,0.0056531287404293
PR2,PAg2,Water,0.0,14054.96924,0.0,-144.11655617317422,-4.219988979991399,-5012.312205527095,-2264.234742272802,-415.48598176092287,1.6398755564620169,0.0056531287404293,-0.6309041661015486,-0.2015744697433372
EL,EA,Galactose,984.0596099,1969.101009,650.9319444,108.19933947580716,27.075385806476103,8198.217860856765,-3472.529591636279,347.43177064176416,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
PAg3,CF,Fumarate,338.5365706,2825.847139,5.761601496,132.38438871454116,-43.83158487691936,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.5989515583467925,-0.2484610553238693,-0.7747391645761742,0.0463737318058709
PAl,BI,Sucrose01,38.83647778,1913.567957,-1.644973949,22.787102043072075,-50.67723232702849,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.5643511278633632,-0.250667083381068,-0.7807537139600523,0.0380225394363147
EC,RP1,Acetate,43.7176934,27420.06137,374.4295474,-41.6212352,-44.06677434238349,-2127.4663066997928,1669.5403779506332,-745.3533607302422,-0.6435193071495694,-0.04782846145587,-0.796280534436652,0.1132262738115668
BI,PAl,Glycerol01,81.06792322,1913.567957,80.90633704,-2.2812403237628587,42.57966362941352,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.7807537139600523,0.0380225394363147,-0.5643511278633632,-0.250667083381068
BI,PP,Mannitol,608.9108701,11737.90345,35.78379261,290.97650950482694,-81.90416163098506,4703.716698953833,-39.59385830218482,1986.6680726624932,-0.7807537139600523,0.0380225394363147,1.7082373371805837,0.0228923513977414
PH,PAg3,Isoleucine,5235.337605,17059.18314,11.119319,-138.35832170012495,-2.183164581069832,-1324.847017196924,4644.41825479104,-1250.099393062326,1.675692322398025,0.0107785747182994,-0.5989515583467925,-0.2484610553238693
PAl,LA,GlcNAc,104.8927423,1874.617347,385.9191478,84.01876685514867,254.6278374633437,2605.0300383812646,-701.6177193137013,3189.88327600666,-0.5643511278633632,-0.250667083381068,-0.7710003090347234,0.0770753917642925
PAg3,PR2,Sucrose01,67.3341732,14231.02695,393.5835826,46.85237038307832,-6.351526218870389,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.5989515583467925,-0.2484610553238693,1.6398755564620169,0.0056531287404293
PH,EA,Fumarate,3358.26005,18110.66951,205.4676163,-33.23597444480072,35.52288812403732,-1109.7987677274416,3536.582028637915,-922.8124517836892,1.675692322398025,0.0107785747182994,-0.7286059140580324,0.2582533144674926
SF1,SF1,Sucrose01,-9.488470344,0.0,-9.488470344,-13.6395962261995,-13.6395962261995,-4757.977930250542,-1619.4842856891546,276.64167543083903,-0.7354472493977712,0.2471410927598533,-0.7354472493977712,0.2471410927598533
SF1,PAg3,Galactose,308.0029776,2940.487133,778.6573408,43.632842540834304,325.65286976705187,8198.217860856765,-3472.529591636279,347.43177064176416,-0.7354472493977712,0.2471410927598533,-0.5989515583467925,-0.2484610553238693
SF1,RP1,Lactose,0.708898767,2629.040045,695.8622257,-13.921415952092955,214.45640665204144,4030.8857189822543,-8472.949601319571,822.9364983016548,-0.7354472493977712,0.2471410927598533,-0.796280534436652,0.1132262738115668
PR2,PAr,Ribose,57.00077517,8586.542597,353.8672437,-123.5859140762542,-36.25147393828399,-1694.9022807554345,-240.82647191593367,1168.1224639327693,1.6398755564620169,0.0056531287404293,1.5779525775593926,-0.0142748062335358
CF,CF,Melezitose,8.151380171,0.0,8.151380171,-38.76692439870942,-38.76692439870942,-5011.342115777467,-2263.3790096722782,-402.5875347805217,-0.7747391645761742,0.0463737318058709,-0.7747391645761742,0.0463737318058709
CF,PAl,Glycerol,197.9814922,2850.981265,326.4561931,100.55437493748629,82.8506189375463,7432.507689247068,1108.0144049648736,-2786.313227145484,-0.7747391645761742,0.0463737318058709,-0.5643511278633632,-0.250667083381068
PK,EL,Raffinose,-1.786464337,18705.31437,514.0158805,-89.61893488053511,527.5356830416883,-4940.437649331323,-2342.738629531002,-271.3795787270663,1.734465090778677,0.0343645341896359,-0.7347306548489613,-0.0440939376470185
PAg3,EC,ArabinoseL,347.5523889,27956.64316,13685.07104,266.9897938484264,182.2864551,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.5989515583467925,-0.2484610553238693,-0.6435193071495694,-0.04782846145587
PH,PAg1,Mannose,1693.274265,16441.78716,1281.82275,-89.91332705256855,263.7356664978568,4229.791528385384,-4490.077254606668,893.8952593094275,1.675692322398025,0.0107785747182994,-0.6443154712889336,-0.2220118218825399
EC,PAg1,Citrate,5.1982751,27188.74531,436.7200356,-40.51940079999997,-56.366048330409285,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.6435193071495694,-0.04782846145587,-0.6443154712889336,-0.2220118218825399
PH,PR1,GlcNAc,5123.533732,13298.16644,1387.707924,-90.08017356630327,-97.51044932450668,2605.0300383812646,-701.6177193137013,3189.88327600666,1.675692322398025,0.0107785747182994,1.62148647467857,-0.002116133365859
SF1,PR2,Xylose,313.6250123,15867.36773,-10.07006193,1.1436914422440625,-141.69791324542336,-262.62735676487785,-1831.719518216824,1225.075731282064,-0.7354472493977712,0.2471410927598533,1.6398755564620169,0.0056531287404293
PAl,RP2,Melezitose,-1.779635627,1492.6563,11.6421528,-30.740654699680928,8.900270014922398,-5011.342115777467,-2263.3790096722782,-402.5875347805217,-0.5643511278633632,-0.250667083381068,-0.7928518257374005,0.1173580381058817
PR1,LA,Ribose,838.0532335,16617.34395,661.2274216,-94.33195004610548,180.3068294943712,-1694.9022807554345,-240.82647191593367,1168.1224639327693,1.62148647467857,-0.002116133365859,-0.7710003090347234,0.0770753917642925
PR1,PAl,Lactose,-17.41425889,16446.74782,658.7399065,-108.97580809477712,-16.58275010423938,4030.8857189822543,-8472.949601319571,822.9364983016548,1.62148647467857,-0.002116133365859,-0.5643511278633632,-0.250667083381068
BI,RP1,ArabinoseL,678.1262155,1590.781117,808.642218,70.22354925915896,436.75359645617095,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.7807537139600523,0.0380225394363147,-0.796280534436652,0.1132262738115668
PR2,PR2,Sucrose,5644.208115,0.0,5644.208115,378.6347692545015,378.6347692545015,-2689.207894007573,2758.239159096253,4360.020146252447,1.6398755564620169,0.0056531287404293,1.6398755564620169,0.0056531287404293
PAg1,EA,Proline01,141.8901444,3459.803524,44.51660534,-47.26419580527874,-22.59775509280985,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.6443154712889336,-0.2220118218825399,-0.7286059140580324,0.2582533144674926
KA,PP,Fumarate,8.136974385,11796.43621,3486.527325,-11.27820118021998,1107.1714607269012,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.7612583622572914,0.0598887978357191,1.7082373371805837,0.0228923513977414
RP1,PAg1,Succinate,19.52031243,2574.004683,623.8148948,-45.257657931833705,-42.91455448611123,-492.129761316511,3883.979543166541,-547.0296480788238,-0.796280534436652,0.1132262738115668,-0.6443154712889336,-0.2220118218825399
RP1,PP,ArabinoseL,808.642218,11473.12455,12.40404381,436.75359645617095,-87.51892997174765,12335.053502387886,-3617.8105890062825,-1156.2145892128715,-0.796280534436652,0.1132262738115668,1.7082373371805837,0.0228923513977414
KA,PK,Proline,167.9925439,18257.06395,7612.040343,0.6749432915306669,67.4922898022487,3883.9113678546114,9886.057996490275,-486.5582940690135,-0.7612583622572914,0.0598887978357191,1.734465090778677,0.0343645341896359
EL,SF1,Cellobiose,520.2544446,2083.086451,-6.269152666,492.02853993894325,-14.556253540599528,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7347306548489613,-0.0440939376470185,-0.7354472493977712,0.2471410927598533
PAg2,EA,Fumarate,445.5109856,2244.710436,205.4676163,82.26802693702176,35.52288812403732,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
CF,PK,Citrate,316.7517097,18340.17212,2640.44347,-34.056905428195144,938.9173848772388,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7747391645761742,0.0463737318058709,1.734465090778677,0.0343645341896359
PAg1,EC,Arabinogalactan,6.303480536,27188.74531,65.4913873,-50.41772998983902,44.233003000000046,-4581.420859279718,-1846.999838152701,-422.9077578641416,-0.6443154712889336,-0.2220118218825399,-0.6435193071495694,-0.04782846145587
LA,RP2,Glucose01,53.82099056,1346.779935,56.37414362,25.050508590223217,54.60571830595563,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.7710003090347234,0.0770753917642925,-0.7928518257374005,0.1173580381058817
KA,PAg1,Water,0.0,2955.263116,0.0,-10.559460594607684,-68.55143804066972,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.7612583622572914,0.0598887978357191,-0.6443154712889336,-0.2220118218825399
PH,PAg2,ArabinoseD,25.61804785,17114.07503,121.5171036,-170.45835446348963,-10.784836190161514,-5001.488171724186,-2267.6661119247383,-359.92321590704427,1.675692322398025,0.0107785747182994,-0.6309041661015486,-0.2015744697433372
PR1,EC,Sucrose,18.50185212,21782.59962,8.7570777,-106.91177860416826,-41.90109634999988,-2689.207894007573,2758.239159096253,4360.020146252447,1.62148647467857,-0.002116133365859,-0.6435193071495694,-0.04782846145587
PAg2,PR2,Mannitol,608.4348236,14054.96924,-22.49766299,502.8839141294284,-145.73816310223518,4703.716698953833,-39.59385830218482,1986.6680726624932,-0.6309041661015486,-0.2015744697433372,1.6398755564620169,0.0056531287404293
PH,LA,Sucrose,6136.98336,17906.13677,423.5670679,121.44999713910612,193.79305105293804,-2689.207894007573,2758.239159096253,4360.020146252447,1.675692322398025,0.0107785747182994,-0.7710003090347234,0.0770753917642925
EL,LA,Maltose,665.114234,1179.539771,622.4560099,579.6496763149996,29.791431184547942,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7347306548489613,-0.0440939376470185,-0.7710003090347234,0.0770753917642925
PAg3,EL,Cellobiose,1174.340108,1849.143287,520.2544446,203.6280657495903,492.02853993894325,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.5989515583467925,-0.2484610553238693,-0.7347306548489613,-0.0440939376470185
PAg2,EL,Rhamnose,578.6117607,1967.141387,401.6829929,164.33143342988944,150.3875407588719,-4170.626376599495,-2666.583267557139,114.1443569589125,-0.6309041661015486,-0.2015744697433372,-0.7347306548489613,-0.0440939376470185
SF1,EC,Glycerol,178.2126133,29179.12915,8168.607955,41.10910889915613,66.89270390000001,7432.507689247068,1108.0144049648736,-2786.313227145484,-0.7354472493977712,0.2471410927598533,-0.6435193071495694,-0.04782846145587
PK,PAr,Sucrose01,7.111947076,12621.59356,17.34656056,-89.5511662660582,-98.06419756615196,-4757.977930250542,-1619.4842856891546,276.64167543083903,1.734465090778677,0.0343645341896359,1.5779525775593926,-0.0142748062335358
EA,EC,Fructose,512.4687396,28711.03277,9475.328809,229.82351169736185,208.80668434999995,7263.078621203025,-1947.930074785628,-1540.2701117941529,-0.7286059140580324,0.2582533144674926,-0.6435193071495694,-0.04782846145587
PAr,PAr,Trehalose,2800.999554,0.0,2800.999554,55.00477898709301,55.00477898709301,2811.75714720898,-1159.308043177844,-1751.0798820505725,1.5779525775593926,-0.0142748062335358,1.5779525775593926,-0.0142748062335358
PAg3,PR1,Mannose,1065.251128,15827.3151,1589.935679,281.90914993220935,64.7205603258634,4229.791528385384,-4490.077254606668,893.8952593094275,-0.5989515583467925,-0.2484610553238693,1.62148647467857,-0.002116133365859
RP1,PP,Ribose,735.2163619,11473.12455,210.1720293,285.8728272848353,-85.78027721707781,-1694.9022807554345,-240.82647191593367,1168.1224639327693,-0.796280534436652,0.1132262738115668,1.7082373371805837,0.0228923513977414
EL,SF1,Citrate,377.1479789,2083.086451,68.29719775,-35.00289965582408,-1.312654447244995,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7347306548489613,-0.0440939376470185,-0.7354472493977712,0.2471410927598533
PAg1,EC,Arginine,-2.935362564,27188.74531,12.9357912,-66.97690859874274,-38.806667899999866,-1129.935928584828,3502.6115764486026,-1543.010452599992,-0.6443154712889336,-0.2220118218825399,-0.6435193071495694,-0.04782846145587
CF,PH,Cellobiose,860.8079015,17670.47326,29.66117761,159.89686211725177,-168.18881902456815,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7747391645761742,0.0463737318058709,1.675692322398025,0.0107785747182994
PAg3,KA,Glucose,588.6722137,2817.641589,977.7130799,349.4155930844882,484.113575955271,6993.702758671064,1677.726611654751,3077.1319408875897,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
SF1,PAg2,Raffinose,262.325364,2576.622732,-11.00980773,63.57120224346204,-12.772517317246866,-4940.437649331323,-2342.738629531002,-271.3795787270663,-0.7354472493977712,0.2471410927598533,-0.6309041661015486,-0.2015744697433372
PAr,BI,Uridine,222.9506901,12660.0197,215.2086431,-92.53539790150796,-47.89526760968113,-3560.7358050403977,-1562.526406150641,-599.4438837790732,1.5779525775593926,-0.0142748062335358,-0.7807537139600523,0.0380225394363147
CF,RP1,Succinate,-9.087702129,2307.839796,19.52031243,-43.153664409432174,-45.257657931833705,-492.129761316511,3883.979543166541,-547.0296480788238,-0.7747391645761742,0.0463737318058709,-0.796280534436652,0.1132262738115668
EA,PP,Sorbitol,5.258424193,11320.55684,17.97553834,-17.368627435639382,-85.46788689443952,3025.109188570561,-4388.14781823144,-2140.1307152473296,-0.7286059140580324,0.2582533144674926,1.7082373371805837,0.0228923513977414
PAg3,PH,Glycerol,1178.417055,17059.18314,2709.972089,331.9681008918801,89.61622976680212,7432.507689247068,1108.0144049648736,-2786.313227145484,-0.5989515583467925,-0.2484610553238693,1.675692322398025,0.0107785747182994
PAl,PR1,Succinate,422.6449981,16446.74782,3247.044977,23.130187606867143,886.1730065213043,-492.129761316511,3883.979543166541,-547.0296480788238,-0.5643511278633632,-0.250667083381068,1.62148647467857,-0.002116133365859
KA,LA,Citrate,346.7810293,2760.371344,301.5365524,-10.102574601559468,-1.4299534881993168,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7612583622572914,0.0598887978357191,-0.7710003090347234,0.0770753917642925
KA,PH,Trehalose,1277.856607,17723.34851,-38.28768826,365.4714378056658,-189.08749760413696,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.7612583622572914,0.0598887978357191,1.675692322398025,0.0107785747182994
PAr,PAg2,Proline01,1072.166943,12044.20878,96.65948448,-0.8768367649711308,-21.40593424262557,-3596.306299453788,-268.0285673898953,-271.902723882693,1.5779525775593926,-0.0142748062335358,-0.6309041661015486,-0.2015744697433372
RP2,RP1,Mix,433.5654569,956.137396,528.5483799,371.85615064800027,376.17824531835504,2759.911010298725,3559.081141984618,1520.1451734521138,-0.7928518257374005,0.1173580381058817,-0.796280534436652,0.1132262738115668
BI,RP2,Arginine,-1.406296569,1274.718934,16.85060245,-42.97399144200779,8.126394743960532,-1129.935928584828,3502.6115764486026,-1543.010452599992,-0.7807537139600523,0.0380225394363147,-0.7928518257374005,0.1173580381058817
CF,EA,Rhamnose,664.1993232,3578.442567,8.604368989,1.6834373850417703,-20.39353217726295,-4170.626376599495,-2666.583267557139,114.1443569589125,-0.7747391645761742,0.0463737318058709,-0.7286059140580324,0.2582533144674926
PAg3,BI,Proline01,123.2337521,2250.27532,90.25058066,8.044447694098267,-37.29324757405106,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.5989515583467925,-0.2484610553238693,-0.7807537139600523,0.0380225394363147
PR1,LA,ArabinoseD,-37.40887495,16617.34395,3.574968719,-118.09320289520258,-5.1875928685695945,-5001.488171724186,-2267.6661119247383,-359.92321590704427,1.62148647467857,-0.002116133365859,-0.7710003090347234,0.0770753917642925
KA,PAr,Alanine,734.1167455,11870.31428,2870.187902,5.699772818087696,21.86045878402557,741.1054852498066,4315.9873925711045,13.794514649971838,-0.7612583622572914,0.0598887978357191,1.5779525775593926,-0.0142748062335358
PH,PAg2,Isoleucine,5235.337605,17114.07503,-9.529312776,-138.35832170012495,-17.58207867336398,-1324.847017196924,4644.41825479104,-1250.099393062326,1.675692322398025,0.0107785747182994,-0.6309041661015486,-0.2015744697433372
PAr,KA,Proline,6517.616742,11870.31428,167.9925439,120.70659340471,0.6749432915306669,3883.9113678546114,9886.057996490275,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7612583622572914,0.0598887978357191
PH,PP,Lactose,1.703420467,12920.1853,-18.81212424,-170.58843889918126,-91.65209933241636,4030.8857189822543,-8472.949601319571,822.9364983016548,1.675692322398025,0.0107785747182994,1.7082373371805837,0.0228923513977414
EA,EC,Alanine,160.2397593,28711.03277,1089.310351,-22.810124067727088,11.991834199999971,741.1054852498066,4315.9873925711045,13.794514649971838,-0.7286059140580324,0.2582533144674926,-0.6435193071495694,-0.04782846145587
KA,PK,Cellobiose,1312.868357,18257.06395,8.890585419,423.42642898816575,-83.95587922711843,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7612583622572914,0.0598887978357191,1.734465090778677,0.0343645341896359
PAl,LA,Glucose01,24.70449388,1874.617347,53.82099056,21.6961554376727,25.050508590223217,-3498.5210735170613,-668.5771724619559,-476.3321488083415,-0.5643511278633632,-0.250667083381068,-0.7710003090347234,0.0770753917642925
KA,EL,Trehalose,1277.856607,2466.528455,520.8941611,365.4714378056658,485.5927925587538,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.7612583622572914,0.0598887978357191,-0.7347306548489613,-0.0440939376470185
LA,RP2,Cellobiose,538.3965756,1346.779935,757.0494398,263.66433611798686,558.1892450572847,-4540.841100752734,-2411.5148155820675,224.30168399432355,-0.7710003090347234,0.0770753917642925,-0.7928518257374005,0.1173580381058817
EC,RP1,Glucose,7431.837628,27420.06137,620.3808947,331.7519358,397.31292753794446,6993.702758671064,1677.726611654751,3077.1319408875897,-0.6435193071495694,-0.04782846145587,-0.796280534436652,0.1132262738115668
BI,PAg2,ArabinoseD,-7.381439851,2388.544346,121.5171036,-44.43148630447115,-10.784836190161514,-5001.488171724186,-2267.6661119247383,-359.92321590704427,-0.7807537139600523,0.0380225394363147,-0.6309041661015486,-0.2015744697433372
RP2,SF1,Glutamine,56.98047925,1869.948565,5.597572136,18.953693623470485,-12.55631751351484,675.2104018554141,5232.697271642289,-502.4393323583622,-0.7928518257374005,0.1173580381058817,-0.7354472493977712,0.2471410927598533
PR1,KA,Glycerol01,1488.608057,15579.13988,103.063435,42.74333155055911,45.412652317816544,-2693.764801775901,-38.33286753751476,-505.83857085624544,1.62148647467857,-0.002116133365859,-0.7612583622572914,0.0598887978357191
RP1,EL,Water,0.0,1438.57347,0.0,-59.16075791181174,-38.29916869141039,-5012.312205527095,-2264.234742272802,-415.48598176092287,-0.796280534436652,0.1132262738115668,-0.7347306548489613,-0.0440939376470185
BI,PR2,Trehalose,656.3308861,15333.62833,6169.103705,214.10024914765685,448.7132188116796,2811.75714720898,-1159.308043177844,-1751.0798820505725,-0.7807537139600523,0.0380225394363147,1.6398755564620169,0.0056531287404293
PAr,PAg2,Ribose,353.8672437,12044.20878,758.6572441,-36.25147393828399,190.38609202116183,-1694.9022807554345,-240.82647191593367,1168.1224639327693,1.5779525775593926,-0.0142748062335358,-0.6309041661015486,-0.2015744697433372
PK,CF,Proline,7612.040343,18340.17212,88.42736712,67.4922898022487,-35.732065676989244,3883.9113678546114,9886.057996490275,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7747391645761742,0.0463737318058709
PP,PAg2,Fructose,3333.591127,10982.19141,530.6003674,1115.9075108094128,335.02543311812326,7263.078621203025,-1947.930074785628,-1540.2701117941529,1.7082373371805837,0.0228923513977414,-0.6309041661015486,-0.2015744697433372
CF,PAr,Raffinose,4.499490694,11814.71094,0.751250416,-44.51413669393242,-104.66779419710258,-4940.437649331323,-2342.738629531002,-271.3795787270663,-0.7747391645761742,0.0463737318058709,1.5779525775593926,-0.0142748062335358
KA,RP1,Acetate,86.05120162,2035.300418,374.4295474,-15.98388178336188,-44.06677434238349,-2127.4663066997928,1669.5403779506332,-745.3533607302422,-0.7612583622572914,0.0598887978357191,-0.796280534436652,0.1132262738115668
PAg3,SF1,Ribose,538.8218849,2940.487133,326.2710484,200.8247018621521,31.196986585310587,-1694.9022807554345,-240.82647191593367,1168.1224639327693,-0.5989515583467925,-0.2484610553238693,-0.7354472493977712,0.2471410927598533
PR1,SF1,Raffinose,-28.78168851,17472.52767,262.325364,-119.49483969609535,63.57120224346204,-4940.437649331323,-2342.738629531002,-271.3795787270663,1.62148647467857,-0.002116133365859,-0.7354472493977712,0.2471410927598533
SF1,PH,Citrate,68.29719775,18808.50252,3321.890104,-1.312654447244995,97.53215760061867,-1541.2519523501269,2693.6455479560072,-323.4601435791636,-0.7354472493977712,0.2471410927598533,1.675692322398025,0.0107785747182994
PAg2,RP2,Melezitose,-6.283214276,2211.839357,11.6421528,-8.742321156927348,8.900270014922398,-5011.342115777467,-2263.3790096722782,-402.5875347805217,-0.6309041661015486,-0.2015744697433372,-0.7928518257374005,0.1173580381058817
EL,PAg2,Maltose,665.114234,1967.141387,582.3696126,579.6496763149996,47.78767132564644,-4304.747933170012,-2670.2739647436097,85.30821748610386,-0.7347306548489613,-0.0440939376470185,-0.6309041661015486,-0.2015744697433372
PK,PH,GlcNAc,76.69164428,15536.57509,5123.533732,-70.14931242340685,-90.08017356630327,2605.0300383812646,-701.6177193137013,3189.88327600666,1.734465090778677,0.0343645341896359,1.675692322398025,0.0107785747182994
SF1,KA,Proline01,7.092706874,3677.421282,90.95631621,-4.559654367725557,3.6677290632875374,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7354472493977712,0.2471410927598533,-0.7612583622572914,0.0598887978357191
PR1,SF1,Pyruvate01,514.7024248,17472.52767,22.65085845,-19.228024948394925,6.124615300519168,-3806.052493422824,-973.2049868701582,-91.69461650408572,1.62148647467857,-0.002116133365859,-0.7354472493977712,0.2471410927598533
PP,KA,Alanine,3907.982093,11796.43621,734.1167455,309.4180475989914,5.699772818087696,741.1054852498066,4315.9873925711045,13.794514649971838,1.7082373371805837,0.0228923513977414,-0.7612583622572914,0.0598887978357191
BI,PAg3,Glycerol01,81.06792322,2250.27532,110.9530728,-2.2812403237628587,73.21267778414256,-2693.764801775901,-38.33286753751476,-505.83857085624544,-0.7807537139600523,0.0380225394363147,-0.5989515583467925,-0.2484610553238693
PAl,PK,Xylose,753.4142182,19235.14357,6247.327629,27.700284088109584,24.58221556083356,-262.62735676487785,-1831.719518216824,1225.075731282064,-0.5643511278633632,-0.250667083381068,1.734465090778677,0.0343645341896359
RP1,EC,Pyruvate,476.2049351,27420.06137,2921.91896,173.13761585323232,15.250733050000123,2948.202194327789,3875.839637567356,312.5572073877007,-0.796280534436652,0.1132262738115668,-0.6435193071495694,-0.04782846145587
PAg3,BI,Fumarate,338.5365706,2250.27532,33.21569788,132.38438871454116,-50.28205252740885,-1109.7987677274416,3536.582028637915,-922.8124517836892,-0.5989515583467925,-0.2484610553238693,-0.7807537139600523,0.0380225394363147
PAr,RP2,Arabinogalactan,264.8860774,12676.46785,31.74708065,15.42104811062734,27.04580842741792,-4581.420859279718,-1846.999838152701,-422.9077578641416,1.5779525775593926,-0.0142748062335358,-0.7928518257374005,0.1173580381058817
PP,PR2,Fumarate,3486.527325,11872.83856,2168.98278,1107.1714607269012,1169.0642411440583,-1109.7987677274416,3536.582028637915,-922.8124517836892,1.7082373371805837,0.0228923513977414,1.6398755564620169,0.0056531287404293
PR1,SF1,Glucose01,1014.577994,17472.52767,9.047571926,92.48752557718024,-1.9665468363151604,-3498.5210735170613,-668.5771724619559,-476.3321488083415,1.62148647467857,-0.002116133365859,-0.7354472493977712,0.2471410927598533
PR1,PAg3,Arginine,2394.953195,15827.3151,28.82518679,-69.74732693332953,6.333452900924043,-1129.935928584828,3502.6115764486026,-1543.010452599992,1.62148647467857,-0.002116133365859,-0.5989515583467925,-0.2484610553238693
KA,PAl,Proline01,90.95631621,2735.116465,23.26606033,3.6677290632875374,-14.210515864088734,-3596.306299453788,-268.0285673898953,-271.902723882693,-0.7612583622572914,0.0598887978357191,-0.5643511278633632,-0.250667083381068
