,y_train
12888,-3.119661711
7037,0.0
10271,0.248489851
4067,-0.895594322
4905,-1.038204887
9888,-0.085931933
1060,-0.070468712
6101,-0.996696423
1292,-1.662918695
15438,-1.834050642
1096,0.0
14892,2.692055584
11343,0.733795233
3162,1.975396286
3280,-1.06884059
7129,0.0
4896,-1.272821174
504,0.272566042
3290,-0.968932919
998,0.0
10655,-1.492917905
14156,1.158159017
1185,0.0
8367,3.301901022
13365,-0.506927585
6363,-0.431768826
5926,-5.502364684
7804,0.0
5098,-0.459476438
3939,-0.887327908
13514,0.0
7871,-1.084314885
10802,-0.170498203
7498,0.0
2751,-2.973727574
3700,0.03495158
10195,0.093035005
12720,0.0
3486,-0.463061384
13579,0.0
2037,-2.224154982
15084,0.0
14588,0.0
11799,-0.717857398
13331,0.0
12755,-0.551031948
4558,-1.108970915
8908,-0.273776068
1121,1.510984058
10657,0.0
11065,-1.215954389
642,-1.375531349
9002,0.0
1617,-0.087411124
8762,-2.913529178
7428,-0.154958744
1138,-0.625046253
2404,-0.632438314
9893,-0.737229163
5583,-1.338561515
11367,0.0
143,-0.613198291
8844,0.02743577
9324,0.0
1877,-1.250330482
14864,2.737309123
8393,0.409675979
11898,1.953801398
4087,0.02157127
3240,-1.997990597
14766,-0.404141784
6569,0.0
10418,0.035468226
657,3.729939068
2943,-0.102177714
6566,-0.735450332
6047,-1.514836675
3831,-0.062034869
9874,0.49707721
9954,-0.13037279
14507,-1.5509571
14747,0.0
9931,-0.014183286
67,-1.194805117
6670,-0.735877611
14419,-2.51693727
14714,-1.491666041
375,-0.424080788
8675,-0.392203347
10322,-1.456864224
11195,0.156547086
3792,-2.724142356
4724,-0.122100472
2971,3.756636543
5912,0.0
13010,-1.86623399
2158,-1.054691519
10255,0.0
6778,-0.030182257
2449,-1.176442471
4804,-0.574470929
3600,0.0
12451,0.0
8873,0.37417973
1999,-5.584325176
395,-0.227335184
2063,-0.207541574
14230,-0.311786377
12697,-1.454350703
9177,0.809173437
10133,-1.037281206
1640,-0.812961438
12459,1.458328817
4768,-2.254012348
8869,-0.052354604
9031,-0.421778097
14326,-0.468503007
14385,0.0
7772,-0.370653165
14699,-0.717221977
6020,-0.558457645
6161,-0.119149607
9700,-0.177611782
14415,-0.189807834
1802,-0.36343598
2358,-1.813203576
104,-3.42661962
1265,-1.04041126
8636,0.053256596
4328,0.0
3161,-1.594252834
957,-0.364416156
12472,4.157843675
8606,-1.094281311
12721,0.0
4976,-0.446766895
1299,-0.334444139
7542,-1.208562861
5918,-2.990643784
5953,-1.699107597
10394,0.0
3645,0.0
7334,-0.451522232
5724,-1.165521575
10641,0.0
626,1.172795821
3633,-0.930041092
5360,2.115159877
8743,-0.930598182
4082,-0.450428498
9511,0.313606232
14295,2.473838779
11379,-0.386495331
2949,-1.297095131
3210,-0.460442531
6596,-0.754516969
37,0.0
13663,-5.658111668
3593,-4.187593098
1580,-0.639445263
2414,0.0
14119,2.347120213
8718,-0.011179838
4007,-0.884045769
3130,0.0
11450,-1.239891934
2205,-0.063906886
4319,-0.944570825
13171,-2.495602405
10950,0.044606248
9660,0.341625114
8591,-0.000757181
5341,-2.554718312
11565,0.0
3495,-0.31344818
10494,1.184790261
3336,-0.518623623
12190,-0.676437283
9065,-2.70749844
6767,-1.683148224
5357,-4.791740567
14847,0.0
13504,-0.41643698
4854,0.0
1844,-0.86245711
7599,-0.748969709
11927,-0.861986356
10411,-0.322882097
360,-0.477099815
4653,0.006861243
10659,-0.00168881
5796,0.0
2625,-1.654441722
13639,-0.867314289
13115,1.706750291
6439,-0.006690787
8186,-1.050933682
14858,0.122688186
15117,0.0
13714,-1.035755518
5859,-1.106744517
6172,-0.397528968
895,-1.034091229
6048,-1.424511337
14328,2.031096171
8454,0.82995418
2491,0.0
8656,-0.913872451
8198,-0.796565753
9240,-0.779740938
2432,-0.97522281
13541,0.0
3475,0.0
14049,0.0
9437,-0.019721937
1351,-0.220749793
714,-0.110430623
2615,-1.302113589
8811,-0.506349586
5969,-1.007381942
10434,-0.540156213
5443,-0.000125268
11377,-0.228465173
2598,3.16724063
8875,-0.531106512
13196,-0.56407665
11905,-0.204170745
15455,-1.602774954
755,-0.373334655
2286,-0.301332394
5459,-1.001956468
11701,3.364159668
8505,-0.007354662
3238,0.0
10102,4.459075918
6860,-0.961715577
3002,-0.14748962
5993,-1.021036907
15431,-0.352223374
13416,0.136891057
12232,-1.380055559
10324,0.0
12302,-1.299655019
3175,-0.606150227
6574,-0.039209619
3658,-0.030166309
469,-5.11912534
14010,0.0
7909,0.564893984
4369,-4.890928249
14383,0.907723046
6377,0.218356339
3282,-1.245144283
935,-0.156455464
475,2.756361296
8551,-0.20561185
6962,3.959856013
5885,-0.631526778
4911,-0.931974336
13282,-0.514498182
4497,-0.286992737
7692,2.903586323
3870,0.11459725
14514,2.735713278
1089,-0.116068572
4798,-2.006102526
11184,0.238116121
10327,-0.116440962
12119,2.030265565
10006,0.097369145
4210,0.424790116
9827,0.0
4334,-0.456921702
9078,0.0
15034,-0.70681559
10392,-0.653326138
15244,0.024112388
5569,0.913213451
7732,-0.490543508
10528,-0.723947352
8815,-0.880916113
2905,1.570999168
11211,-0.160573503
5149,-2.846901224
11987,0.163321498
11223,-1.189631238
11074,-0.17166426
4043,-0.616447079
10697,0.033092886
5488,0.0
14381,-1.310286662
10340,-0.045835322
2050,0.0
7905,-1.06760611
12580,0.07400267
9807,1.1995002
12912,-1.693969056
11995,-0.895976506
2610,-0.879321413
5322,-0.65528267
9534,-0.002227164
3530,-0.342918225
3790,-0.070166167
5394,-0.264430853
1671,0.0
6120,0.0
14945,-0.679306927
11324,0.0
4467,-0.980423651
14651,-0.989860844
6965,0.0
5531,2.900703748
5305,-1.88738629
12825,-2.176705864
4203,-0.177873017
4387,0.0
1744,-0.576339873
11412,1.747870241
6277,-2.691439921
12902,3.296332027
3987,0.0
11530,-0.629992751
5059,0.0
1389,-0.143299954
2525,0.048269279
2707,-0.623068598
7248,-0.361417454
2095,-0.808184269
9447,-0.023547598
7486,0.585866474
11179,-0.434404883
12216,0.0
13647,-3.826045817
5273,0.0
454,-0.26817078
12186,-0.365901004
7749,-0.649391626
14489,0.891946122
1807,0.18924211
7919,-1.705371017
9947,2.011283782
14140,-0.969369399
776,0.0
11788,2.41451041
5328,-2.170382247
9357,1.466300335
2985,-1.289256099
8993,0.0
1193,0.005248489
12209,0.0
141,0.0
2412,-0.870222838
13250,-4.585488367
4596,-0.817940285
12165,-0.731311251
5684,-0.917261939
1692,-1.899997431
5467,-0.6513348
6281,-0.325375601
13522,-1.239893334
11442,2.50890912
3762,-0.575825911
4042,-0.637704802
4776,0.0
2757,-1.57088179
5630,-0.395602643
11579,-0.341111533
11151,1.659028143
3124,-1.094281311
8987,-0.620737085
11468,-0.440323901
813,0.794850228
12527,0.0
13139,-0.790008796
10799,-0.009868309
12670,1.212969368
13910,-0.958008779
15452,0.0
10343,-0.444180742
10846,-1.927502713
13400,-0.689661027
13552,-1.720593933
6593,-0.196789763
8947,-0.690627508
15319,-0.442758164
10412,1.02514237
9573,0.16567209
9631,0.078922551
111,0.0
3729,-0.756793316
15376,0.0
2165,-0.873122817
11893,-0.150189482
13856,0.0
11288,0.0
1318,0.0
837,-1.238886701
1124,-0.987145461
3201,-4.321659456
12156,-0.338522329
11992,-2.140473994
1627,-1.901573572
12360,-1.672410451
2899,-0.723481957
412,-0.360320132
7489,-5.367644121
13373,-3.489709404
6468,-0.272392132
12251,0.0
10151,1.129871566
429,-0.900452692
10613,-1.026738322
12477,2.002794829
684,0.242943403
995,-0.472803364
4173,1.289938356
9052,-4.994465501
14809,-0.91850573
3345,-0.436995455
10576,-2.817410592
3786,-0.067807258
13586,-1.714562051
6490,0.031888926
4855,-1.526190326
11638,0.154507809
5238,-1.680799816
13838,-2.523511474
9531,0.231265373
10966,0.0
13655,-0.2690607
13602,-1.89745782
13126,-0.204589731
7507,0.0
8269,4.055722981
13767,-1.606997287
2076,-1.928618902
14094,-0.278390376
8545,-1.171660772
10178,0.0
2172,-0.441816152
13612,-0.176608753
15035,0.208708967
6797,0.0
4838,-1.321033795
6484,0.113979632
5806,0.363019449
2532,0.0
8705,0.0
7445,0.0
387,-1.121773906
4011,-2.918751745
1806,0.058410641
1001,-0.506858968
12250,0.0
15138,-0.519900479
3256,-0.830288861
9433,0.10167474
11998,-0.532850609
10229,-0.54095654
11465,0.0
3464,0.0
2243,-0.000246921
11361,0.0
4053,-0.019710694
3091,0.0
6584,0.671896693
505,2.109261102
2628,-0.472642778
4612,-0.460421185
13556,0.02102091
11850,1.295987547
14064,1.624520058
11133,0.018101961
799,0.0
3092,0.0
889,0.019360906
2548,-1.068089578
166,-0.243185346
552,-1.093240549
6676,0.0
11856,-0.572414716
10855,-0.10726528
3374,-0.030511264
3945,-3.042889311
9066,-4.392552353
1107,0.344569135
9409,0.060442982
1381,-0.044168058
10205,-0.87250962
14896,-0.655071394
7404,-0.779920603
12625,-3.322256381
9558,0.02130163
13547,-1.441845647
12331,-1.21530798
852,-0.86041558
9984,0.0
13385,2.800588531
3777,0.016501357
12660,-1.667284848
12938,2.428888194
126,1.115293301
15241,-0.634873111
1725,-0.725852636
12634,-2.429082406
11993,-1.850307913
4402,-1.348594295
9559,0.27373597
15386,0.0
8745,-0.723623423
3447,-0.450814277
12988,0.0
3591,0.0
9484,0.351095301
10224,-0.340417188
10275,-2.516458859
6732,-0.521224715
13618,0.0
14968,2.431399517
7,-0.857985975
2039,-0.54546063
2382,0.0
1770,2.731186281
12753,-0.542059323
3991,-0.830988981
4289,-0.642082777
3042,-0.136619013
7717,-0.071211292
7110,0.0
9679,0.168084859
7409,1.043916308
12140,-0.618634413
13882,0.0
14965,-2.120981165
5352,-1.646378788
15158,-1.84847473
1942,-0.971506474
15102,-1.132578232
3910,0.0
2444,-0.845575045
15311,0.0
9154,3.32960915
6919,-0.808109138
10170,-0.890498312
9535,-0.147232427
12184,-1.459742016
7644,-0.342095642
3177,-0.55679761
4547,0.525735204
6233,0.0
3386,0.352154337
4698,-1.152071261
10658,-0.044749856
7693,-0.165606571
1108,-1.058296856
11591,0.0
1412,-1.718770094
4440,0.454594305
12074,1.51615898
9314,0.0
5015,1.867075629
12206,0.0
11085,1.273088133
1682,-0.683773709
14622,-2.191042397
15111,2.797911088
14937,0.0
5589,-1.34544463
3899,-0.187780496
12941,-2.35256045
14818,-0.155523955
6661,-0.560257824
12840,-2.074845239
13265,-0.736931093
10877,-0.043238623
4459,3.860577911
7681,-0.818379947
433,-0.225650287
2866,-2.038639637
5800,-1.250450662
1487,2.660481065
7301,0.332117659
11965,1.875375707
15336,-0.001723483
1492,-1.556005873
13950,-1.925136833
14934,-0.474463481
14591,0.0
3449,0.0
2176,-0.473185071
10826,-0.481084834
5548,0.232828112
9726,0.0
3850,4.132888908
7855,-1.733517374
4216,-0.773112489
4738,2.432861398
4555,-1.954005911
3756,1.48131202
12814,-0.316051348
1257,-0.97349205
1979,0.0
5916,0.483628755
10981,2.492769692
2507,-0.955642671
7448,-1.517949605
8119,-0.775926949
13961,0.0
12723,-0.936761196
10185,-0.221257004
13832,-4.491526271
10365,0.0
10331,2.989050089
7760,0.256737367
6998,1.515536364
3709,-0.141200208
11981,0.0
13149,-0.178538985
1030,0.0
7587,0.0
3623,0.083174927
6786,0.0
8478,0.139481311
11986,0.0
10113,0.0
3037,-0.793536747
5002,-0.532156485
9724,0.168299736
1615,-1.173304835
12923,-0.82605814
5743,-1.194348318
1367,-0.00272454
14480,2.165049475
12196,1.935762819
12985,-1.795274653
5797,0.0
12837,-1.010468461
11683,0.0
13711,-0.445637342
15208,0.08222565
1223,2.00243225
3430,-0.277786056
13884,-0.743358954
7353,-0.683534926
4481,0.605002887
5542,-1.743627421
12063,-0.482996325
10893,-0.176192402
5552,-0.358789699
1976,-0.431462916
8357,-1.780712456
13515,-0.231962331
11633,-0.050035562
7114,0.0
9326,2.581364156
9556,0.186799221
13014,-1.689935441
7302,0.0
5593,-1.11748446
7581,3.506409043
5930,-5.056887829
667,2.283501541
11252,0.0
6394,-0.288972126
3417,0.0
2686,0.398731687
9156,0.0
6993,0.0
2419,0.0
7616,-0.344262665
8898,-0.563806902
8060,-0.059447698
12744,-0.001384424
6884,2.445389674
12751,1.057827642
8116,0.627217008
57,-1.197827755
8092,-0.20093263
1225,-3.15939674
7062,-0.176147942
5929,-2.011572783
6730,-1.196114006
1111,-1.714888084
4047,-0.588130696
7241,-0.482560495
14601,0.0
4182,0.770413846
5291,1.764097784
15324,-0.654357508
2828,-1.35397097
15414,-0.909043686
4793,-1.719328118
4350,-0.837518923
11737,0.095329347
2661,-0.576579963
13414,1.22670118
4006,-0.729180833
12455,0.252384655
9488,-0.354934816
557,-0.377195195
3283,-1.30465019
12384,1.921713491
4881,-1.523505354
11641,3.268565161
8732,-0.981674223
3837,0.0
9578,0.232916677
405,-0.728161043
6854,-0.148961586
9821,0.157293512
7619,-0.204495912
5851,-1.235015814
14603,0.0
3346,0.0
13160,0.897128947
2819,-3.6792177
6411,0.0
8800,0.0
13798,-0.489736063
14046,-1.231552161
11974,1.976558472
6538,0.0
13814,0.0
4981,-0.233260805
9832,-0.805309165
8148,-0.793443751
15462,0.0
298,0.159356827
4139,-0.980521665
4001,-0.696644847
4272,0.0
14663,-1.010169111
1919,-1.820758337
8856,-0.308934174
11584,-0.482806362
12442,-1.152071261
9391,0.0
2431,-1.036944724
6545,0.1615831
11742,-0.628429901
1337,-0.199620517
2572,0.0
1188,0.0
14316,-2.025356875
4716,0.210745239
2372,-2.256598135
14575,-2.053997033
6995,3.999891671
2929,-0.404224925
14884,-0.544562441
12473,0.090831401
7675,2.56930998
7850,0.271330001
8721,0.0
1161,-0.205924416
13382,-0.469208764
12040,0.152025022
3148,-2.707813071
2171,-0.544758052
9664,-0.063716506
1532,0.305769061
5891,-0.026322269
12291,-1.950642244
7843,-2.320677314
7557,-1.357669423
9725,0.0
6466,-0.026599451
11137,-0.650763874
9757,0.165878799
12963,-1.101463702
11094,0.207276928
8134,0.0
8442,0.047522416
12717,-1.125610962
5577,-0.870639493
7113,0.0
6343,0.0
2383,0.0
11476,-0.334747167
11120,-0.077441468
5200,-0.727928792
1035,-0.710690596
2082,-0.30881611
6577,-0.741871459
7996,-0.963878544
11320,-0.636488313
447,1.652963688
1443,-0.863186693
5005,-0.481805429
4638,-1.55691094
9885,1.199478967
7130,-1.172868839
2616,-0.155464086
3588,-0.316840428
2553,-0.408729582
1092,0.0
8212,0.0
10425,0.141410445
13493,0.197510685
11888,0.536766431
12154,-0.572715318
15335,0.032469601
177,3.121984391
7860,2.724724121
8672,-0.104381648
3598,-1.210895261
10808,0.0
12859,-2.873102526
3875,4.612240292
14242,-0.873684406
887,0.700196539
9809,-0.76653811
11756,0.0
4045,-0.749243471
2886,-0.830047393
10660,-0.822272688
12343,-1.684568553
13773,0.335075809
985,0.095366168
13413,-1.495705957
9186,-0.031703513
3787,0.093093472
2655,0.0
13743,-0.709322732
11922,-0.55863802
9474,0.148257805
2683,-0.286494827
932,-0.389582011
8088,-0.704695633
13143,-0.645478178
5550,-0.619766762
7949,-0.177325055
13721,-0.01028341
6812,0.177763709
265,0.103977643
8949,-0.727793215
4174,-0.204980458
3621,-0.814578252
4494,-0.444816524
7093,-0.432528022
257,0.0
6412,-0.241632057
5181,0.0
14637,-0.898763081
15037,1.348943031
12818,-0.496453592
13822,0.291493241
5321,-0.848049605
10282,2.945121369
3451,-1.143296573
13383,0.0
12092,0.0
14762,-0.571938958
6902,0.480331639
12084,-2.619505941
647,-0.547199021
14280,-0.271188795
4929,-0.655954073
648,-0.254152586
5674,-0.623388878
11767,-0.356147282
6927,-0.304015744
7833,-1.377883063
15387,-0.558612079
9182,-0.993035349
5764,-1.183631362
10109,0.0
11056,-0.860932093
5377,1.828274136
1087,0.167789606
1254,-1.802377513
1057,-0.432829569
8796,0.307942858
1637,-0.977212911
10785,0.0
14087,0.0
14002,0.0
6001,-0.735878647
2924,-0.184434239
3407,0.173547438
6445,-0.152487441
15359,0.0
4284,-0.323645751
8639,-0.954251111
5965,2.76627001
10518,-0.654732933
9355,0.0
902,-0.756198254
13187,0.0
1876,-1.352559143
2299,2.83243823
13430,-1.022592832
8962,-0.720551518
12449,0.0
4568,-1.812850805
8080,0.045058663
1241,0.0
11557,-0.148404037
7394,0.0
15302,-1.137717371
12783,-1.586432253
13253,0.081217759
14358,-1.055109239
6329,-0.151411598
7403,-0.904278671
4037,-0.514738577
12704,-0.686577559
13847,-0.982505927
4928,-0.406645593
2634,0.023928058
15341,-2.093630742
1228,-5.660193154
14684,1.298272695
6170,-0.732602812
8330,0.0
1176,-0.549891714
216,1.316731323
2717,2.335379152
12161,-0.681627155
3263,-1.077764894
7908,0.242838935
10002,-0.806214095
13736,0.0
10020,0.227858477
13094,-3.061839637
7805,-0.000757181
4029,-1.521840095
12175,-0.255925705
7361,-2.498704354
215,-0.116696295
11714,-0.100496109
10672,-2.522793913
11605,0.0
9722,0.0
9815,-1.184120618
5921,0.0
2012,-0.777431941
6947,0.015828124
13138,2.291344432
8156,-0.530440941
2343,0.0
6668,0.747695381
10431,1.747071919
8822,-0.60195499
366,-0.480642448
14596,0.274329009
6496,1.063002963
11255,-0.54258828
14778,-0.113161847
11164,2.065253533
5468,0.0
4772,-0.299028369
2576,-0.638256897
13375,0.791146419
5901,0.0
7200,-0.936700782
12550,2.525847427
8200,-0.630864816
936,0.100612152
14361,-2.041226788
7249,-0.443014034
11706,2.744689348
1796,-0.856060494
11319,0.0
6533,0.0
7329,1.008622739
13977,-0.414027584
11281,0.980591397
5110,-1.514651736
3281,-1.131871535
12874,0.0
4664,3.599066023
14080,-0.482133383
13641,0.213578898
289,-0.300336687
198,-0.588168752
13470,-0.237798887
13122,0.0
13129,-0.624184157
14903,2.257360937
13557,0.0
13803,-0.67609761
2276,3.858719314
12337,0.0
6192,2.233596571
8300,1.613686338
9622,-0.110777195
3369,-0.350357569
6690,-0.863848107
14529,-0.90752312
11051,0.0
9854,0.611216176
3285,-0.885693565
13199,-0.493984273
3826,-0.014674103
6272,0.0
6926,0.773848609
9630,0.036099641
4017,-0.88312368
5159,-3.712300662
10525,-0.87034449
9256,-0.057924748
9075,-4.543476911
12867,-1.267603148
11345,-3.15939674
414,-0.195806658
13418,-0.003519198
3817,0.11141808
12128,0.0
13417,-0.007071071
1044,0.17750132
7081,-0.933358382
8756,2.65288436
12385,-0.79086071
1564,-0.990136935
1712,-1.064110549
12125,-5.081474213
6739,-0.212791348
4810,0.094052917
14880,2.059268852
4450,-1.943726609
10580,0.0
14525,-1.003396148
1818,1.148808277
1538,-0.000757181
12352,-0.57559488
10569,1.831968347
2174,-0.425443045
13839,-1.798510977
6308,0.104599374
12016,2.619623705
11396,-0.681627155
14524,-0.571092013
1328,0.0
10744,0.0
4830,-0.988698577
11299,-1.5638552
15408,-0.874698447
10243,-0.179209959
15163,-0.662816129
4400,-0.094604707
2016,0.09919841
7459,0.0
7988,-0.140838258
712,-0.268589869
13456,-0.245850024
3365,0.239559659
7002,-1.001956468
4889,-0.481085018
4209,-0.063716506
14432,3.299017047
10009,0.138967644
2803,0.0
928,0.012196474
4215,-0.744237139
1314,4.063916192
3868,0.089094911
6058,-0.263009562
6266,0.0
6770,-1.302286834
7440,0.0
13852,0.0
4362,-4.042178432
1534,0.136405106
6196,-1.060737353
14458,0.039501782
14135,-2.306113542
11328,0.0
3108,0.0
5088,0.0
12691,-0.97854368
3072,-0.509572717
2952,-0.256099611
2091,-0.657600975
12884,-2.757585127
1608,-0.968503065
745,3.940233736
11272,-2.380329593
9338,-2.367818599
1850,0.117868244
2292,-0.333410401
1527,0.0
3541,0.0
13644,0.880678504
1289,-0.262260466
11781,2.477040171
909,-0.347108625
12112,1.870838375
2776,0.0
6369,-1.225803099
859,0.0
6937,-0.194599634
7541,-2.036117046
485,-1.607871304
11909,-0.208221304
8230,-1.501571689
15028,3.689901324
224,0.018380468
9344,0.119711743
8499,2.025138324
3706,0.124728042
5982,-0.214035049
7864,1.623452302
7397,-0.652730603
2458,0.0
2181,3.809619243
6098,-1.350088415
10455,-0.277379602
54,-0.010668156
951,-1.01495205
3322,-0.418596947
3271,-0.659372582
4358,-3.856142335
10242,-0.253948623
15252,-1.836963174
420,-0.154958744
5782,1.537877314
14061,-0.084319499
9297,-2.323974967
8022,0.0
440,-1.380329823
2711,-1.585431575
3248,0.0
6013,3.273516483
56,2.494653159
13720,-0.271171022
7422,-0.752187865
8419,1.059221504
7878,0.0
14292,2.963647322
7653,-0.031280181
2810,3.052356294
1039,-1.655722874
11077,-1.107065558
13057,-1.849734195
13614,3.259003267
14616,-1.138812022
7916,-1.909144911
6478,-0.05508811
5047,-0.644958649
13113,0.0
14040,2.817086345
5898,-1.772669179
12296,-3.793782285
9352,0.0
2257,-0.057634594
8275,-5.220249226
12168,0.0
7472,0.0
2313,0.0
12722,2.66545729
5992,-1.348590258
14487,-0.539010414
8012,0.028533584
7342,0.0
9462,0.0
5016,0.0
2894,0.0
13936,0.0
5880,0.0
9844,-0.251185835
2083,-0.15320305
14217,-0.980814295
800,-0.072543527
7436,-0.893142783
6202,3.975065808
11689,-0.220711219
11455,0.93548123
11837,-1.211007116
11771,-0.815693827
10784,1.809170931
1546,0.0
13158,0.0
14612,-2.564288463
10975,0.124110448
12920,1.029145764
197,-0.893918529
11754,0.0
948,-0.232078967
10758,0.257609706
2626,-0.737406516
10198,-1.032767972
3029,0.076350751
13328,-0.243319722
3270,-0.376370722
6425,0.042892065
1513,0.0
3632,0.0
6788,0.172137559
14371,-1.155079748
7775,-0.037149182
7915,-0.697917931
1791,-0.406131586
2315,-0.401270678
8919,1.635603019
2000,-2.674356131
7879,-2.362213451
9939,-0.236982903
11961,0.0
891,-0.802328646
12904,3.146154664
14330,-1.876958544
4021,-0.342462916
11881,-0.745872131
4349,-0.199305074
6560,0.0
12899,-4.81324482
8574,1.441012727
1018,0.356997136
3361,-0.097769228
8838,0.0
9508,0.236991816
2272,2.581387959
13785,-0.313201121
7386,0.0
2629,-1.03807331
11048,-0.422936753
9149,-0.769355328
15326,-0.205647356
10268,-0.914525786
6241,0.673023559
763,0.082986115
13307,0.0
773,0.890960778
11354,0.0
15067,-1.256018816
14922,0.304322331
15019,-0.161700934
7052,-2.742335779
5213,0.136859581
6134,-0.272666934
1631,0.0
9674,0.0
10465,-0.33222577
3220,-0.609911156
4546,-1.088715896
11555,-0.299861263
8754,-0.101505977
2099,2.852710042
8512,-0.007872965
5472,-0.000757181
4605,0.055620017
6407,-0.018418692
11142,-0.203794712
310,0.0
5311,-0.492662579
13410,3.083166485
4939,-0.637156498
8889,-0.281152932
45,0.239569925
1707,-0.805482372
119,-0.323819505
8215,-0.847770406
14471,2.390590126
4180,0.889741056
12365,-0.212143783
7998,-0.314753537
9751,-0.627539721
10807,-1.014097111
619,0.0
9785,-1.132181045
2901,0.0
1497,-0.119767267
3450,-1.316317562
2287,-0.812958924
3636,2.691493371
3309,-0.246496465
7902,0.0
11948,-0.382412396
14878,0.142940528
7957,-1.09168454
441,1.122596929
1049,0.008954198
3067,-0.381889702
10676,0.033566904
13060,-1.933111691
3001,-0.122591399
5720,0.0
13594,-0.443714013
10618,0.0
14244,-0.623447371
2061,1.687437065
13209,0.0
13449,1.748290355
12013,-1.876958544
13979,-0.928729006
7467,0.0
7846,-0.569110654
7390,0.0
2838,-1.804810009
9602,0.126086915
11092,0.246566664
2884,0.104150419
12499,-0.084319499
11947,-0.034828723
4934,-1.143831571
7964,-1.037609333
9609,0.0
10780,2.053243182
2166,-0.429446183
13874,-1.292621361
1767,-0.482579775
11920,-0.489362953
10562,-0.811728198
1993,-6.115414288
9928,-0.101174276
11548,-1.480378473
12740,0.969468145
4137,-0.283403035
751,4.478944459
3527,-1.795728035
13336,-3.123261693
12292,-0.228893617
10363,-0.152777462
4031,-0.824439686
2765,-0.431462916
1839,-0.134755632
6142,-0.191072227
3996,0.0
12987,0.0
5668,-1.430343094
13510,0.868767062
4532,-0.274618594
938,-0.22654737
1437,-0.825669554
5825,-1.452053537
4287,0.04917246
13969,0.0
11213,0.0
14329,-0.847389466
8995,-0.836050221
11020,0.0
13327,-2.499669685
3682,-0.189980374
9974,-0.101617073
3062,0.0
1805,-0.333115537
10276,-0.131137616
8626,-2.066552789
6460,-0.415623792
2888,0.109587867
12689,-0.883170681
228,-0.030595981
7627,0.0
9929,-0.002877055
13924,-0.298298219
4956,-0.944648628
827,0.0
10302,0.096600517
11464,-1.05601406
12349,-0.530685785
3566,0.0
2022,-1.873547137
9783,0.0
1745,-0.098596417
2999,0.0
8064,-0.622642348
5631,-3.395489617
817,-1.093306994
9776,0.0
5135,0.285773869
10542,-0.431462916
10251,0.345707414
8839,-0.449719825
4926,-1.284662677
14189,-0.23154647
3137,-1.079679832
444,-0.355901365
978,-0.237416441
10960,-2.323044934
2085,-0.340698501
6149,2.283715668
9241,0.777764555
15068,1.360656745
12080,-2.222550855
10694,-0.76267453
7175,0.051315413
14531,-0.534871759
14264,-0.757845607
297,-0.215060438
6985,-0.065535686
6972,-0.55232761
628,-1.222925855
13495,-0.031921023
6420,-1.062064817
14842,-0.369434691
4482,-0.386925668
12188,-1.984509502
12534,-0.419132945
12335,0.0
450,1.90183618
2685,0.552847587
13049,-2.608723471
14874,-0.482739883
14552,0.0
13461,0.030551378
313,-0.939526511
5935,2.494616164
7920,-0.9627766
3808,3.632481903
14231,-0.406131586
1667,-1.201246203
11915,0.0
5792,0.0
434,-0.302819003
13454,1.865157997
9521,0.619409769
11130,-0.206543191
3674,3.564115926
4409,-1.766094774
3988,-1.755536947
8481,-0.015665748
8264,-4.165947616
11457,0.069661878
1052,-0.131598962
14608,-3.781497982
15339,-2.6824658
4774,0.037001848
2311,-0.367735185
212,-0.508842303
8570,2.102212322
4105,0.0
1102,0.0
13911,0.19915211
2983,1.893272074
3020,2.203576705
5637,2.374937185
1430,-0.146804487
11378,-0.544951552
8590,0.0
6792,3.30009012
1500,0.330323802
9345,-0.114222688
5191,-1.144723334
91,-0.926597652
13544,-1.229136235
11768,-0.381204438
13903,0.0
9742,0.644755424
12367,0.0
11930,-0.697447928
14804,-1.009493304
8786,-0.743045898
11954,0.0
5795,0.285332169
7136,-0.43230574
10947,0.082106627
12901,1.308837718
1610,0.0
3671,0.040623077
4576,-0.219073899
955,0.0636262
8373,0.0
11831,0.0
9477,0.011903539
4014,-0.642658745
12409,0.0
12872,-0.916803418
977,-0.147803509
2024,0.0
3356,1.582548339
3043,-0.000997275
7066,-1.722341551
3142,-1.027675203
664,-1.400378866
11566,0.0
1335,-0.069958473
9112,0.0
3857,-0.334975597
1156,2.362042277
8583,0.0
12973,-1.925650412
10948,-0.067051794
3685,-0.587830146
12777,-2.245793779
13704,0.0
6230,0.687070322
4356,-2.112891267
14584,-2.487304532
9325,-0.483460771
7036,0.0
5194,-0.579218706
2216,-0.04601585
13806,-0.853464603
15103,2.897377664
9079,0.0
5422,1.549724121
12415,-1.001956468
3156,0.0
9686,0.0
561,-2.607919138
7256,-0.463326014
11481,0.0
7484,-4.112546132
5911,0.0
1973,-1.313736219
4291,2.372670828
7491,-4.421803253
1434,0.0
14687,-2.232979919
490,0.0
3065,-0.975314861
15203,0.0
7295,-0.481218294
3664,0.0
11055,-0.139406122
373,0.0
14511,-1.881379285
25,-0.16313534
11353,-1.718226518
5248,3.469923118
6088,-1.61016366
5144,-1.211553435
13787,-1.520803273
11297,-0.48490353
4426,2.125844376
9522,0.051387369
8572,0.0
1284,-0.168843813
6673,-0.310520638
1285,-0.329888969
15188,0.571824221
5027,-1.481829583
7786,0.0
4206,-1.527168741
4213,-0.245895381
6293,3.515461763
