,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
4698,RP1,RP1,Mix,-0.861073198,-0.861073198,528.5483799,0.0,528.5483799,376.17824531835504,376.17824531835504,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.796280534436652,0.1132262738115668,-0.796280534436652,0.1132262738115668
4699,SF1,RP1,Mix,-0.02902414,-1.079417459,284.0711776,2629.040045,528.5483799,145.02139553067775,376.17824531835504,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.7354472493977712,0.2471410927598533,-0.796280534436652,0.1132262738115668
4700,RP2,RP2,Mix,-0.996924009,-0.996924009,433.5654569,0.0,433.5654569,371.85615064800027,371.85615064800027,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.7928518257374005,0.1173580381058817,-0.7928518257374005,0.1173580381058817
4701,SF1,RP2,Mix,-0.227419611,-1.231167065,284.0711776,1869.948565,433.5654569,145.02139553067775,371.85615064800027,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.7354472493977712,0.2471410927598533,-0.7928518257374005,0.1173580381058817
4702,SF1,SF1,Mix,-0.039209619,-0.039209619,284.0711776,0.0,284.0711776,145.02139553067775,145.02139553067775,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.7354472493977712,0.2471410927598533,-0.7354472493977712,0.2471410927598533
4703,PAl,BI,Proline,0.311199609,0.96589868,275.2525442,1913.567957,149.0675036,-5.156436573938778,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.7807537139600523,0.0380225394363147
4704,PAg2,BI,Proline,0.854762125,-1.090599929,902.3713508,2388.544346,149.0675036,-7.823530720007625,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7807537139600523,0.0380225394363147
4705,PAg1,BI,Proline,0.60123634,0.508219418,343.3243065,3147.001451,149.0675036,-56.24254751771811,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.7807537139600523,0.0380225394363147
4706,PAg3,BI,Proline,0.398731687,-0.217476495,197.9926071,2250.27532,149.0675036,22.38079390927544,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.7807537139600523,0.0380225394363147
4707,LA,BI,Proline,-1.113216152,3.133463114,24.510709,1558.156974,149.0675036,-0.958919117356004,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.7807537139600523,0.0380225394363147
4708,EL,BI,Proline,-0.34541205,0.499410105,406.9154221,1468.161998,149.0675036,-6.848955821622669,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,-0.7807537139600523,0.0380225394363147
4709,RP2,BI,Proline,-1.236597809,2.200324689,77.45389633,1274.718934,149.0675036,8.379933361838425,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,-0.7807537139600523,0.0380225394363147
4710,RP1,BI,Proline,-0.113035199,1.432082891,71.61638495,1590.781117,149.0675036,-44.52743475000261,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.7807537139600523,0.0380225394363147
4711,SF1,BI,Proline,-1.051538317,2.118373422,5.756616418,1824.987984,149.0675036,-7.776521933398044,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.7807537139600523,0.0380225394363147
4712,BI,BI,Proline,0.12511762,0.12511762,149.0675036,0.0,149.0675036,-38.58526980872648,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7807537139600523,0.0380225394363147,-0.7807537139600523,0.0380225394363147
4713,KA,BI,Proline,0.360386831,0.50996622,167.9925439,2195.825867,149.0675036,0.6749432915306669,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,-0.7807537139600523,0.0380225394363147
4714,CF,BI,Proline,0.090982152,1.738003729,88.42736712,2391.308377,149.0675036,-35.732065676989244,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7747391645761742,0.0463737318058709,-0.7807537139600523,0.0380225394363147
4715,EC,BI,Proline,0.419374815,1.632769117,31.1383256,28069.48199,149.0675036,-32.165528800000054,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6435193071495694,-0.04782846145587,-0.7807537139600523,0.0380225394363147
4716,EA,BI,Proline,1.280974651,-1.066841595,761.1337424,2084.359726,149.0675036,-21.41595065867693,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7286059140580324,0.2582533144674926,-0.7807537139600523,0.0380225394363147
4717,PK,BI,Proline,-0.120027268,0.149269344,7612.040343,19353.87779,149.0675036,67.4922898022487,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7807537139600523,0.0380225394363147
4718,PR1,BI,Proline,0.578303752,-0.14633747,5840.438464,16613.15175,149.0675036,38.710275776339934,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.7807537139600523,0.0380225394363147
4719,PAr,BI,Proline,-0.314195523,-0.294156553,6517.616742,12660.0197,149.0675036,120.70659340471,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7807537139600523,0.0380225394363147
4720,PR2,BI,Proline,-1.830009827,0.060808143,6495.845755,15333.62833,149.0675036,68.04906524333398,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.6398755564620169,0.0056531287404293,-0.7807537139600523,0.0380225394363147
4721,PH,BI,Proline,-0.847389466,0.120202562,6482.572831,18306.29082,149.0675036,-116.57440644938912,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.675692322398025,0.0107785747182994,-0.7807537139600523,0.0380225394363147
4722,PP,BI,Proline,0.240900267,-0.089672454,3430.504464,11737.90345,149.0675036,974.527541334245,-38.58526980872648,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.7082373371805837,0.0228923513977414,-0.7807537139600523,0.0380225394363147
4723,PAl,CF,Proline,1.652963688,0.0,275.2525442,2850.981265,88.42736712,-5.156436573938778,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.7747391645761742,0.0463737318058709
4724,PAg2,CF,Proline,1.989419528,-0.422323509,902.3713508,3152.420165,88.42736712,-7.823530720007625,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7747391645761742,0.0463737318058709
4725,PAg1,CF,Proline,1.728373374,0.222680218,343.3243065,3156.968542,88.42736712,-56.24254751771811,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
4726,PAg3,CF,Proline,0.0,-2.186359207,197.9926071,2825.847139,88.42736712,22.38079390927544,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.7747391645761742,0.0463737318058709
4727,LA,CF,Proline,0.349212147,2.65288436,24.510709,2642.141439,88.42736712,-0.958919117356004,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.7747391645761742,0.0463737318058709
4728,EL,CF,Proline,0.248721372,0.307942858,406.9154221,2567.141895,88.42736712,-6.848955821622669,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,-0.7747391645761742,0.0463737318058709
4729,RP2,CF,Proline,1.32172223,0.714860125,77.45389633,2621.418162,88.42736712,8.379933361838425,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
4730,SF1,CF,Proline,0.467626779,0.848618358,5.756616418,3671.310429,88.42736712,-7.776521933398044,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.7747391645761742,0.0463737318058709
4731,KA,CF,Proline,0.429606253,-0.104284377,167.9925439,1328.66454,88.42736712,0.6749432915306669,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,-0.7747391645761742,0.0463737318058709
4732,CF,CF,Proline,0.0,0.0,88.42736712,0.0,88.42736712,-35.732065676989244,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7747391645761742,0.0463737318058709,-0.7747391645761742,0.0463737318058709
4733,EC,CF,Proline,0.0,-0.308410225,31.1383256,26627.01389,88.42736712,-32.165528800000054,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6435193071495694,-0.04782846145587,-0.7747391645761742,0.0463737318058709
4734,EA,CF,Proline,0.389221984,-0.421746797,761.1337424,3578.442567,88.42736712,-21.41595065867693,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7286059140580324,0.2582533144674926,-0.7747391645761742,0.0463737318058709
4735,PK,CF,Proline,0.822385009,0.022752997,7612.040343,18340.17212,88.42736712,67.4922898022487,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7747391645761742,0.0463737318058709
4736,PR1,CF,Proline,0.376858775,-0.19173118,5840.438464,15616.3939,88.42736712,38.710275776339934,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.7747391645761742,0.0463737318058709
4737,PAr,CF,Proline,0.871021567,-0.176863948,6517.616742,11814.71094,88.42736712,120.70659340471,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7747391645761742,0.0463737318058709
4738,PR2,CF,Proline,0.0,-0.165013096,6495.845755,14505.99229,88.42736712,68.04906524333398,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.6398755564620169,0.0056531287404293,-0.7747391645761742,0.0463737318058709
4739,PH,CF,Proline,1.214295817,0.230360133,6482.572831,17670.47326,88.42736712,-116.57440644938912,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.675692322398025,0.0107785747182994,-0.7747391645761742,0.0463737318058709
4740,PP,CF,Proline,1.407452491,-0.220172085,3430.504464,11584.66813,88.42736712,974.527541334245,-35.732065676989244,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.7082373371805837,0.0228923513977414,-0.7747391645761742,0.0463737318058709
4741,PAl,EA,Proline,-2.482633784,0.948344783,275.2525442,2185.499199,761.1337424,-5.156436573938778,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.7286059140580324,0.2582533144674926
4742,PAg2,EA,Proline,-0.56203313,-0.810458113,902.3713508,2244.710436,761.1337424,-7.823530720007625,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7286059140580324,0.2582533144674926
4743,PAg1,EA,Proline,-0.994595445,1.270817563,343.3243065,3459.803524,761.1337424,-56.24254751771811,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.7286059140580324,0.2582533144674926
4744,PAg3,EA,Proline,-0.726219811,1.865310955,197.9926071,2265.106137,761.1337424,22.38079390927544,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.7286059140580324,0.2582533144674926
4745,LA,EA,Proline,-0.081807538,2.945121369,24.510709,1939.310787,761.1337424,-0.958919117356004,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.7286059140580324,0.2582533144674926
4746,EL,EA,Proline,-0.088678722,0.732253593,406.9154221,1969.101009,761.1337424,-6.848955821622669,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
4747,RP2,EA,Proline,-0.612095851,2.355553614,77.45389633,1895.844175,761.1337424,8.379933361838425,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,-0.7286059140580324,0.2582533144674926
4748,RP1,EA,Proline,-0.621184904,2.843490026,71.61638495,2586.492627,761.1337424,-44.52743475000261,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.7286059140580324,0.2582533144674926
4749,SF1,EA,Proline,-0.284854398,2.987989414,5.756616418,1673.003795,761.1337424,-7.776521933398044,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.7286059140580324,0.2582533144674926
4750,EC,EA,Proline,0.063717305,2.495542123,31.1383256,28711.03277,761.1337424,-32.165528800000054,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6435193071495694,-0.04782846145587,-0.7286059140580324,0.2582533144674926
4751,EA,EA,Proline,-0.805479849,-0.805479849,761.1337424,0.0,761.1337424,-21.41595065867693,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7286059140580324,0.2582533144674926,-0.7286059140580324,0.2582533144674926
4752,PK,EA,Proline,-2.159200685,-0.044749856,7612.040343,19668.42264,761.1337424,67.4922898022487,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7286059140580324,0.2582533144674926
4753,PR1,EA,Proline,-1.381497393,-0.014231749,5840.438464,16694.40038,761.1337424,38.710275776339934,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.7286059140580324,0.2582533144674926
4754,PAr,EA,Proline,-2.35256045,-0.355522983,6517.616742,12684.41527,761.1337424,120.70659340471,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7286059140580324,0.2582533144674926
4755,PR2,EA,Proline,-3.315220491,0.067361455,6495.845755,15124.14251,761.1337424,68.04906524333398,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.6398755564620169,0.0056531287404293,-0.7286059140580324,0.2582533144674926
4756,PH,EA,Proline,-1.548080853,-0.765213894,6482.572831,18110.66951,761.1337424,-116.57440644938912,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.675692322398025,0.0107785747182994,-0.7286059140580324,0.2582533144674926
4757,PP,EA,Proline,-2.069158857,-0.087046551,3430.504464,11320.55684,761.1337424,974.527541334245,-21.41595065867693,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.7082373371805837,0.0228923513977414,-0.7286059140580324,0.2582533144674926
4758,PAl,EC,Proline,2.693593432,0.983637894,275.2525442,28120.71471,31.1383256,-5.156436573938778,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.6435193071495694,-0.04782846145587
4759,PAg2,EC,Proline,2.210207246,-0.680949067,902.3713508,28391.64622,31.1383256,-7.823530720007625,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.6435193071495694,-0.04782846145587
4760,PAg1,EC,Proline,1.696074062,-0.679851295,343.3243065,27188.74531,31.1383256,-56.24254751771811,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.6435193071495694,-0.04782846145587
4761,PAg3,EC,Proline,0.713658614,-0.645096345,197.9926071,27956.64316,31.1383256,22.38079390927544,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.6435193071495694,-0.04782846145587
4762,LA,EC,Proline,-0.316840428,0.0,24.510709,28495.55031,31.1383256,-0.958919117356004,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.6435193071495694,-0.04782846145587
4763,EL,EC,Proline,0.529497657,-0.704515209,406.9154221,28040.25987,31.1383256,-6.848955821622669,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,-0.6435193071495694,-0.04782846145587
4764,RP1,EC,Proline,-0.0435275,-1.135828101,71.61638495,27420.06137,31.1383256,-44.52743475000261,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.6435193071495694,-0.04782846145587
4765,SF1,EC,Proline,-0.317693276,0.0,5.756616418,29179.12915,31.1383256,-7.776521933398044,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.6435193071495694,-0.04782846145587
4766,KA,EC,Proline,0.512699477,-0.627539721,167.9925439,26518.21871,31.1383256,0.6749432915306669,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,-0.6435193071495694,-0.04782846145587
4767,EC,EC,Proline,-0.317693276,-0.317693276,31.1383256,0.0,31.1383256,-32.165528800000054,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6435193071495694,-0.04782846145587,-0.6435193071495694,-0.04782846145587
4768,PK,EC,Proline,2.112965016,-0.016407473,7612.040343,24534.68473,31.1383256,67.4922898022487,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.6435193071495694,-0.04782846145587
4769,PR1,EC,Proline,3.114683397,0.006789201,5840.438464,21782.59962,31.1383256,38.710275776339934,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.6435193071495694,-0.04782846145587
4770,PAr,EC,Proline,3.296332027,0.016453965,6517.616742,24663.7032,31.1383256,120.70659340471,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.6435193071495694,-0.04782846145587
4771,PR2,EC,Proline,1.365867726,0.111283164,6495.845755,26267.69138,31.1383256,68.04906524333398,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.6398755564620169,0.0056531287404293,-0.6435193071495694,-0.04782846145587
4772,PH,EC,Proline,3.299017047,0.374645518,6482.572831,29008.51306,31.1383256,-116.57440644938912,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.675692322398025,0.0107785747182994,-0.6435193071495694,-0.04782846145587
4773,PP,EC,Proline,3.167412803,-0.075480467,3430.504464,29016.95268,31.1383256,974.527541334245,-32.165528800000054,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.7082373371805837,0.0228923513977414,-0.6435193071495694,-0.04782846145587
4774,PAl,EL,Proline,-0.113641072,1.060512403,275.2525442,1698.541063,406.9154221,-5.156436573938778,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.7347306548489613,-0.0440939376470185
4775,PAg2,EL,Proline,0.710646699,-1.960536181,902.3713508,1967.141387,406.9154221,-7.823530720007625,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7347306548489613,-0.0440939376470185
4776,PAg1,EL,Proline,-0.481022054,0.10778941,343.3243065,2728.445685,406.9154221,-56.24254751771811,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.7347306548489613,-0.0440939376470185
4777,PAg3,EL,Proline,-0.097680022,-0.064439749,197.9926071,1849.143287,406.9154221,22.38079390927544,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.7347306548489613,-0.0440939376470185
4778,LA,EL,Proline,-1.310162719,2.948618047,24.510709,1179.539771,406.9154221,-0.958919117356004,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.7347306548489613,-0.0440939376470185
4779,EL,EL,Proline,-0.461155353,-0.461155353,406.9154221,0.0,406.9154221,-6.848955821622669,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7347306548489613,-0.0440939376470185,-0.7347306548489613,-0.0440939376470185
4780,RP2,EL,Proline,-0.370183638,1.419675879,77.45389633,1252.450576,406.9154221,8.379933361838425,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,-0.7347306548489613,-0.0440939376470185
4781,RP1,EL,Proline,-0.719849734,0.889741056,71.61638495,1438.57347,406.9154221,-44.52743475000261,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.7347306548489613,-0.0440939376470185
4782,SF1,EL,Proline,0.36653548,1.667900655,5.756616418,2083.086451,406.9154221,-7.776521933398044,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.7347306548489613,-0.0440939376470185
4783,KA,EL,Proline,0.58969171,-0.134403636,167.9925439,2466.528455,406.9154221,0.6749432915306669,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,-0.7347306548489613,-0.0440939376470185
4784,PK,EL,Proline,-0.511799933,-0.189681807,7612.040343,18705.31437,406.9154221,67.4922898022487,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7347306548489613,-0.0440939376470185
4785,PR1,EL,Proline,-0.169677403,-0.444816524,5840.438464,16019.70794,406.9154221,38.710275776339934,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.7347306548489613,-0.0440939376470185
4786,PAr,EL,Proline,-0.651620816,-0.358799551,6517.616742,12113.08256,406.9154221,120.70659340471,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.5779525775593926,-0.0142748062335358,-0.7347306548489613,-0.0440939376470185
4787,PR2,EL,Proline,-1.551538978,-0.071932119,6495.845755,14648.71994,406.9154221,68.04906524333398,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.6398755564620169,0.0056531287404293,-0.7347306548489613,-0.0440939376470185
4788,PH,EL,Proline,0.125849148,-0.124170398,6482.572831,17556.48446,406.9154221,-116.57440644938912,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.675692322398025,0.0107785747182994,-0.7347306548489613,-0.0440939376470185
4789,PP,EL,Proline,-0.604948511,0.006861243,3430.504464,11175.16977,406.9154221,974.527541334245,-6.848955821622669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.7082373371805837,0.0228923513977414,-0.7347306548489613,-0.0440939376470185
4790,PAl,KA,Proline,0.44360763,0.0,275.2525442,2735.116465,167.9925439,-5.156436573938778,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5643511278633632,-0.250667083381068,-0.7612583622572914,0.0598887978357191
4791,PAg2,KA,Proline,1.260943575,-0.533896823,902.3713508,3273.747814,167.9925439,-7.823530720007625,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6309041661015486,-0.2015744697433372,-0.7612583622572914,0.0598887978357191
4792,PAg1,KA,Proline,0.252916514,0.546278409,343.3243065,2955.263116,167.9925439,-56.24254751771811,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.6443154712889336,-0.2220118218825399,-0.7612583622572914,0.0598887978357191
4793,PAg3,KA,Proline,0.08109886,-0.470762395,197.9926071,2817.641589,167.9925439,22.38079390927544,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.5989515583467925,-0.2484610553238693,-0.7612583622572914,0.0598887978357191
4794,LA,KA,Proline,-1.245255543,3.212729269,24.510709,2760.371344,167.9925439,-0.958919117356004,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7710003090347234,0.0770753917642925,-0.7612583622572914,0.0598887978357191
4795,RP2,KA,Proline,-0.324489403,0.03548629,77.45389633,2430.612452,167.9925439,8.379933361838425,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,-0.7612583622572914,0.0598887978357191
4796,RP1,KA,Proline,-1.369834947,1.368730883,71.61638495,2035.300418,167.9925439,-44.52743475000261,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.796280534436652,0.1132262738115668,-0.7612583622572914,0.0598887978357191
4797,SF1,KA,Proline,-1.504425704,1.313600389,5.756616418,3677.421282,167.9925439,-7.776521933398044,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7354472493977712,0.2471410927598533,-0.7612583622572914,0.0598887978357191
4798,KA,KA,Proline,-1.275953899,-1.275953899,167.9925439,0.0,167.9925439,0.6749432915306669,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7612583622572914,0.0598887978357191,-0.7612583622572914,0.0598887978357191
4799,PK,KA,Proline,-0.165914569,-0.076990099,7612.040343,18257.06395,167.9925439,67.4922898022487,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.734465090778677,0.0343645341896359,-0.7612583622572914,0.0598887978357191
4800,PR1,KA,Proline,0.36250031,-0.023011268,5840.438464,15579.13988,167.9925439,38.710275776339934,0.6749432915306669,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,1.62148647467857,-0.002116133365859,-0.7612583622572914,0.0598887978357191
