,Bug 1,Bug 2,Carbon,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
10195,PAg1,EA,Pyruvate01,122.0155996,3459.803524,45.32715995,-60.95264413865197,-30.675617777013144,-3806.052493422824,-973.2049868701582,289.13287850378003,-91.69461650408572,-0.6443154712889336,-0.2220118218825399,-0.7286059140580324,0.2582533144674926
12720,RP1,PAr,Melezitose,7.216067591,12292.86491,8.464931109,-48.6748632487554,-93.19201158608894,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.796280534436652,0.1132262738115668,1.5779525775593926,-0.0142748062335358
3486,BI,LA,Uridine,215.2086431,1558.156974,60.8387871,-47.89526760968113,-0.704259756925012,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.7807537139600523,0.0380225394363147,-0.7710003090347234,0.0770753917642925
13579,BI,PR2,Raffinose,7.328165576,15333.62833,-28.62737291,-47.088707722827166,-153.9252713087503,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.7807537139600523,0.0380225394363147,1.6398755564620169,0.0056531287404293
2037,EA,PAg1,Galactose,650.9319444,3459.803524,900.1269488,27.075385806476103,337.7389588857935,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,-0.7286059140580324,0.2582533144674926,-0.6443154712889336,-0.2220118218825399
15084,BI,PP,Sucrose01,-1.644973949,11737.90345,6.582333177,-50.67723232702849,-80.3586491216364,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.7807537139600523,0.0380225394363147,1.7082373371805837,0.0228923513977414
14588,PAr,PH,Cellobiose,36.81011862,11385.60583,29.66117761,-87.95675675920107,-168.18881902456815,-4540.841100752734,-2411.5148155820675,194.30540693002573,224.30168399432355,1.5779525775593926,-0.0142748062335358,1.675692322398025,0.0107785747182994
11799,PAg3,PR1,Mix,533.7454896,15827.3151,2661.846855,363.7459363370293,886.0785021598638,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.5989515583467925,-0.2484610553238693,1.62148647467857,-0.002116133365859
13331,PAg3,PR2,Sorbitol,36.48683648,14231.02695,21.30649732,21.67487600886932,-136.30297382951596,3025.109188570561,-4388.14781823144,-1239.609695631989,-2140.1307152473296,-0.5989515583467925,-0.2484610553238693,1.6398755564620169,0.0056531287404293
12755,SF1,PAr,Maltose,287.3632751,13394.01339,11.12708866,-5.5462766867127575,-93.63072356544797,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.7354472493977712,0.2471410927598533,1.5779525775593926,-0.0142748062335358
4558,PR2,EL,Glucose01,715.887703,14648.71994,56.26884538,75.34206981383329,6.334410286751107,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,1.6398755564620169,0.0056531287404293,-0.7347306548489613,-0.0440939376470185
8908,SF1,CF,Glycerol01,56.39789253,3671.310429,144.9004534,11.150225890105958,27.87531542504928,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.7354472493977712,0.2471410927598533,-0.7747391645761742,0.0463737318058709
1121,BI,PAg2,Fumarate,33.21569788,2388.544346,445.5109856,-50.28205252740885,82.26802693702176,-1109.7987677274416,3536.582028637915,422.8306259242859,-922.8124517836892,-0.7807537139600523,0.0380225394363147,-0.6309041661015486,-0.2015744697433372
10657,PK,EA,Serine,-6.424856398,19668.42264,15.39354772,-84.92431904996522,-20.506946243523547,-2788.449131408402,1881.6342611257503,-1751.9151684974338,-105.7903740546841,1.734465090778677,0.0343645341896359,-0.7286059140580324,0.2582533144674926
11065,EL,PK,ArabinoseL,641.4424304,18705.31437,6794.826846,704.4396270383759,138.86570756698234,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,-0.7347306548489613,-0.0440939376470185,1.734465090778677,0.0343645341896359
642,PAr,PAl,Mannitol,2442.781526,12431.63287,393.9878314,6.696767406106916,131.17881643816224,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624932,1.5779525775593926,-0.0142748062335358,-0.5643511278633632,-0.250667083381068
9002,KA,CF,Melezitose,4.49688524,1328.66454,8.151380171,-8.387609580039339,-38.76692439870942,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.7612583622572914,0.0598887978357191,-0.7747391645761742,0.0463737318058709
1617,PAg1,PAg1,Glycerol01,88.03408691,0.0,88.03408691,14.352782037452812,14.352782037452812,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.6443154712889336,-0.2220118218825399,-0.6443154712889336,-0.2220118218825399
8762,LA,CF,Cellobiose,538.3965756,2642.141439,860.8079015,263.66433611798686,159.89686211725177,-4540.841100752734,-2411.5148155820675,194.30540693002573,224.30168399432355,-0.7710003090347234,0.0770753917642925,-0.7747391645761742,0.0463737318058709
7428,KA,BI,Arabinogalactan,8.526779592,2195.825867,11.11081616,0.0816360042381347,-36.76705055180901,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.9077578641416,-0.7612583622572914,0.0598887978357191,-0.7807537139600523,0.0380225394363147
1138,BI,PAg2,Lactose,244.2802774,2388.544346,-7.070839856,-44.9356758814796,-14.951120829715933,4030.8857189822543,-8472.949601319571,-1673.018014133581,822.9364983016548,-0.7807537139600523,0.0380225394363147,-0.6309041661015486,-0.2015744697433372
2404,PAg1,PAg3,Glycerol,1704.285423,1521.943693,1178.417055,460.9460016251087,331.9681008918801,7432.507689247068,1108.0144049648736,-1882.1951300912435,-2786.313227145484,-0.6443154712889336,-0.2220118218825399,-0.5989515583467925,-0.2484610553238693
9893,PK,EC,Glycerol01,1257.409652,24534.68473,669.3071679,-44.66129917838032,53.93799890000002,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,1.734465090778677,0.0343645341896359,-0.6435193071495694,-0.04782846145587
5583,PAg3,RP1,Glucose,588.6722137,2021.884796,620.3808947,349.4155930844882,397.31292753794446,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.5989515583467925,-0.2484610553238693,-0.796280534436652,0.1132262738115668
11367,EC,PK,Melezitose,3.43455535,24534.68473,-3.415649221,-47.19521069999996,-81.84174308229409,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.5875347805217,-0.6435193071495694,-0.04782846145587,1.734465090778677,0.0343645341896359
143,PAg3,PAl,Trehalose,743.2465447,2513.886583,755.2472702,311.0672203421882,75.6550668715289,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.5989515583467925,-0.2484610553238693,-0.5643511278633632,-0.250667083381068
8844,RP2,CF,Lactose,561.865665,2621.418162,1305.598027,266.85458677259703,-36.18178028468708,4030.8857189822543,-8472.949601319571,-1673.018014133581,822.9364983016548,-0.7928518257374005,0.1173580381058817,-0.7747391645761742,0.0463737318058709
9324,PP,CF,Rhamnose,9.987147953,11584.66813,664.1993232,-84.99353256421568,1.6834373850417703,-4170.626376599495,-2666.583267557139,55.821384556513785,114.1443569589125,1.7082373371805837,0.0228923513977414,-0.7747391645761742,0.0463737318058709
1877,BI,PAg1,Ribose,741.1538187,3147.001451,921.4839883,169.19014244513173,150.49690058501417,-1694.9022807554345,-240.82647191593367,4172.71385273874,1168.1224639327693,-0.7807537139600523,0.0380225394363147,-0.6443154712889336,-0.2220118218825399
14864,PAg3,PP,Uridine,45.20176091,10811.68222,285.5963206,8.877140297572963,-72.12720069392196,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.5989515583467925,-0.2484610553238693,1.7082373371805837,0.0228923513977414
8393,PR1,KA,Succinate,3247.044977,15579.13988,-0.310589036,886.1730065213043,-17.22265880334885,-492.129761316511,3883.979543166541,683.8780109038099,-547.0296480788238,1.62148647467857,-0.002116133365859,-0.7612583622572914,0.0598887978357191
11898,RP2,PR1,Proline,77.45389633,16589.74546,5840.438464,8.379933361838425,38.710275776339934,3883.9113678546114,9886.057996490275,1037.753729077042,-486.5582940690135,-0.7928518257374005,0.1173580381058817,1.62148647467857,-0.002116133365859
4087,EL,EL,Glucose01,56.26884538,0.0,56.26884538,6.334410286751107,6.334410286751107,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,-0.7347306548489613,-0.0440939376470185,-0.7347306548489613,-0.0440939376470185
3240,PAg3,LA,Trehalose,743.2465447,1755.049586,465.286272,311.0672203421882,247.0880665296149,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.5989515583467925,-0.2484610553238693,-0.7710003090347234,0.0770753917642925
14766,PAg2,PP,Fumarate,445.5109856,10982.19141,3486.527325,82.26802693702176,1107.1714607269012,-1109.7987677274416,3536.582028637915,422.8306259242859,-922.8124517836892,-0.6309041661015486,-0.2015744697433372,1.7082373371805837,0.0228923513977414
6569,SF1,SF1,Lactose,0.708898767,0.0,0.708898767,-13.921415952092955,-13.921415952092955,4030.8857189822543,-8472.949601319571,-1673.018014133581,822.9364983016548,-0.7354472493977712,0.2471410927598533,-0.7354472493977712,0.2471410927598533
10418,SF1,EA,Acetate,7.755480413,1673.003795,32.21086994,-17.622735918709964,-19.572939585488147,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,-0.7354472493977712,0.2471410927598533,-0.7286059140580324,0.2582533144674926
657,PAr,PAl,Raffinose,0.751250416,12431.63287,117.9165668,-104.66779419710258,10.076933895662364,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,1.5779525775593926,-0.0142748062335358,-0.5643511278633632,-0.250667083381068
2943,PAr,PAg3,Xylose,331.8376188,12023.59806,220.336616,-70.63842751327331,125.69044603174724,-262.62735676487785,-1831.719518216824,4975.540851918478,1225.075731282064,1.5779525775593926,-0.0142748062335358,-0.5989515583467925,-0.2484610553238693
6566,SF1,SF1,Maltose,287.3632751,0.0,287.3632751,-5.5462766867127575,-5.5462766867127575,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.7354472493977712,0.2471410927598533,-0.7354472493977712,0.2471410927598533
6047,PR1,RP1,Fructose,4171.566273,16104.34438,809.1242417,-89.7994943638862,511.18409518989256,7263.078621203025,-1947.930074785628,323.1544970230396,-1540.2701117941529,1.62148647467857,-0.002116133365859,-0.796280534436652,0.1132262738115668
3831,PH,LA,Arginine,2534.64988,17906.13677,8.991337954,-45.70098169820801,-3.0839056189927305,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,1.675692322398025,0.0107785747182994,-0.7710003090347234,0.0770753917642925
9874,EA,EC,Mix,223.0415495,28711.03277,3063.358857,140.22486381555996,924.20801205,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,-0.7286059140580324,0.2582533144674926,-0.6435193071495694,-0.04782846145587
9954,PAr,EC,ArabinoseL,3887.042202,24663.7032,13685.07104,14.002234220766466,182.2864551,12335.053502387886,-3617.8105890062825,1182.344749016968,-1156.2145892128715,1.5779525775593926,-0.0142748062335358,-0.6435193071495694,-0.04782846145587
14507,PK,PH,Mannitol,5323.867562,15536.57509,4786.871065,117.24104641518178,103.7365627575083,4703.716698953833,-39.59385830218482,2060.655140294677,1986.6680726624932,1.734465090778677,0.0343645341896359,1.675692322398025,0.0107785747182994
14747,PAl,PP,Sucrose01,38.83647778,11554.73147,6.582333177,22.787102043072075,-80.3586491216364,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.5643511278633632,-0.250667083381068,1.7082373371805837,0.0228923513977414
9931,PR1,EC,Glycerol,6590.496109,21782.59962,8168.607955,32.489578035771274,66.89270390000001,7432.507689247068,1108.0144049648736,-1882.1951300912435,-2786.313227145484,1.62148647467857,-0.002116133365859,-0.6435193071495694,-0.04782846145587
67,PAg2,PAl,Sucrose,854.9095487,2448.638991,859.305017,599.8065591527396,150.44031372541622,-2689.207894007573,2758.239159096253,-4003.379981210841,4360.020146252447,-0.6309041661015486,-0.2015744697433372,-0.5643511278633632,-0.250667083381068
6670,CF,SF1,Alanine,975.3813272,3671.310429,158.4080355,-33.824096157596266,-2.143781517580692,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.7747391645761742,0.0463737318058709,-0.7354472493977712,0.2471410927598533
14419,EC,PH,Glucose01,350.7355648,29008.51306,1125.867885,336.03931879999993,-119.389991926496,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.3321488083415,-0.6435193071495694,-0.04782846145587,1.675692322398025,0.0107785747182994
14714,PP,PH,Mix,2440.39255,12920.1853,5100.551611,1207.835607764072,332.2920053659184,2759.911010298725,3559.081141984618,935.9820333754828,1520.1451734521138,1.7082373371805837,0.0228923513977414,1.675692322398025,0.0107785747182994
375,BI,PAl,Trehalose,656.3308861,1913.567957,755.2472702,214.10024914765685,75.6550668715289,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.7807537139600523,0.0380225394363147,-0.5643511278633632,-0.250667083381068
8675,PAg1,CF,Alanine,1038.708258,3156.968542,975.3813272,-46.40420290620693,-33.824096157596266,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.6443154712889336,-0.2220118218825399,-0.7747391645761742,0.0463737318058709
10322,EL,EA,Proline01,105.2992857,1969.101009,44.51660534,-31.07946292007955,-22.59775509280985,-3596.306299453788,-268.0285673898953,262.2626062599346,-271.902723882693,-0.7347306548489613,-0.0440939376470185,-0.7286059140580324,0.2582533144674926
11195,SF1,PK,Glycerol01,56.39789253,20209.49062,1257.409652,11.150225890105958,-44.66129917838032,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.7354472493977712,0.2471410927598533,1.734465090778677,0.0343645341896359
3792,PR2,LA,Trehalose,6169.103705,15023.09028,465.286272,448.7132188116796,247.0880665296149,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,1.6398755564620169,0.0056531287404293,-0.7710003090347234,0.0770753917642925
4724,PAg2,RP2,Fumarate,445.5109856,2211.839357,13.72639478,82.26802693702176,5.651803280441072,-1109.7987677274416,3536.582028637915,422.8306259242859,-922.8124517836892,-0.6309041661015486,-0.2015744697433372,-0.7928518257374005,0.1173580381058817
