,Bug 1,Bug 2,Carbon,1 on 2: Effect,2 on 1: Effect,monoGrow_x,metDis,monoGrow_y,monoGrow24_x,monoGrow24_y,carbon_component_0,carbon_component_1,carbon_component_2,carbon_component_3,phy_strain_component_0_x,phy_strain_component_1_x,phy_strain_component_0_y,phy_strain_component_1_y
11648,CF,PK,Glucose01,-0.628521022,0.0,42.66451088,18340.17212,853.7567848,0.234592148634988,114.65294915489004,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.33214880834146,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11649,CF,PK,Mannose,0.531469269,-0.601057478,1122.351353,18340.17212,1278.006574,409.7527839192141,5.100929419308045,4229.791528385384,-4490.077254606668,-1384.7766160130113,893.8952593094275,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11650,CF,PK,GlcNAc,4.52860138,-0.364440805,1057.585394,18340.17212,76.69164428,264.4793611298202,-70.14931242340685,2605.0300383812646,-701.6177193137013,-4124.15408876552,3189.8832760066593,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11651,CF,PK,Acetate,-0.082188261,0.0,48.77976749,18340.17212,2399.145788,-38.940435200575045,-72.42289436203862,-2127.4663066997928,1669.5403779506332,469.92431183759584,-745.3533607302422,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11652,CF,PK,Pyruvate,-0.306862415,-2.56670803,603.467062,18340.17212,5656.948072,-13.851767228899233,1222.873686122816,2948.202194327789,3875.839637567356,1373.0798365124526,312.5572073877007,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11653,CF,PK,Pyruvate01,-0.40421791,0.0,45.34091897,18340.17212,955.7720498,-18.559137821021864,78.54519661804,-3806.0524934228238,-973.2049868701582,289.13287850378003,-91.69461650408573,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11654,CF,PK,Fumarate,-0.041849749,0.0,5.761601496,18340.17212,3181.241737,-43.83158487691936,1422.5420861809985,-1109.7987677274416,3536.582028637915,422.8306259242859,-922.8124517836892,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11655,CF,PK,Succinate,-0.076745264,0.0,-9.087702129,18340.17212,3739.399274,-43.153664409432174,1292.322811487511,-492.129761316511,3883.979543166541,683.8780109038099,-547.0296480788238,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11656,CF,PK,Citrate,-0.144993378,-1.3072333,316.7517097,18340.17212,2640.44347,-34.056905428195144,938.9173848772388,-1541.2519523501267,2693.6455479560072,319.2770112890751,-323.4601435791636,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11657,CF,PK,Glycerol,-3.001585512,0.549162335,197.9814922,18340.17212,3179.974419,100.55437493748629,-32.97329590541551,7432.507689247068,1108.0144049648736,-1882.1951300912433,-2786.313227145484,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11658,CF,PK,Glycerol01,-2.585646798,-0.451655806,144.9004534,18340.17212,1257.409652,27.87531542504928,-44.66129917838032,-2693.764801775901,-38.33286753751476,17.417784035200434,-505.83857085624544,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11661,CF,PK,Alanine,0.044916457,-1.586916479,975.3813272,18340.17212,3301.869277,-33.824096157596266,-33.46794396126336,741.1054852498066,4315.9873925711045,-271.77119564630624,13.794514649971838,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11662,CF,PK,Serine,0.0,-0.021562858,149.9287481,18340.17212,-6.424856398,-35.64782420336519,-84.92431904996522,-2788.449131408402,1881.6342611257505,-1751.9151684974338,-105.7903740546841,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11663,CF,PK,Proline,0.022752997,0.822385009,88.42736712,18340.17212,7612.040343,-35.732065676989244,67.4922898022487,3883.9113678546114,9886.057996490277,1037.753729077042,-486.55829406901347,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11664,CF,PK,Proline01,0.145658622,-0.431462916,146.4287716,18340.17212,1143.234254,-33.44937320665906,45.14972527535531,-3596.306299453788,-268.0285673898953,262.2626062599346,-271.902723882693,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11665,CF,PK,Glutamine,-0.769355328,-0.821913723,1528.564294,18340.17212,3842.54987,-24.51676991528939,-44.30692348972434,675.2104018554141,5232.697271642289,-17.614236442801648,-502.4393323583622,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11666,CF,PK,Isoleucine,0.0,0.0,-8.448159848,18340.17212,75.21109302,-48.59660526076016,-75.21726121409517,-1324.847017196924,4644.4182547910395,-3265.222345649704,-1250.099393062326,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11667,CF,PK,Arginine,-0.229814903,0.0,-2.536472294,18340.17212,2924.500954,-48.84652920858185,-45.86328276454117,-1129.935928584828,3502.6115764486026,-36.78411927863289,-1543.010452599992,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11668,CF,PK,Trehalose,3.86729582,-0.636488313,999.1380042,18340.17212,-1.762616153,314.76768203110265,-89.37015482381548,2811.75714720898,-1159.308043177844,-3721.7069147277375,-1751.0798820505725,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11669,CF,PK,Cellobiose,3.635682841,-1.341903285,860.8079015,18340.17212,8.890585419,159.89686211725177,-83.95587922711843,-4540.841100752734,-2411.5148155820675,194.30540693002575,224.30168399432355,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11670,CF,PK,Maltose,3.32960915,-0.274243219,1006.326765,18340.17212,-22.86760913,-18.65649538836044,-91.71847371521916,-4304.747933170012,-2670.2739647436097,135.29734897242852,85.30821748610386,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11671,CF,PK,Sucrose,0.0,0.0,-4.385189411,18340.17212,-15.55328773,-41.69380190202367,-92.00765766832993,-2689.207894007573,2758.239159096253,-4003.3799812108405,4360.020146252447,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11672,CF,PK,Sucrose01,0.0,0.0,-8.971865781,18340.17212,7.111947076,-45.32056997207553,-89.5511662660582,-4757.977930250542,-1619.4842856891546,-299.77172516681986,276.64167543083903,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11673,CF,PK,Lactose,0.004011872,-0.114856452,1305.598027,18340.17212,-9.222377746,-36.18178028468708,-89.82719026142138,4030.8857189822543,-8472.949601319571,-1673.0180141335807,822.9364983016548,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11674,CF,PK,Raffinose,0.0,0.0,4.499490694,18340.17212,-1.786464337,-44.51413669393242,-89.61893488053511,-4940.437649331323,-2342.738629531002,181.70556618915427,-271.3795787270663,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11675,CF,PK,Melezitose,0.0,0.0,8.151380171,18340.17212,-3.415649221,-38.76692439870942,-81.84174308229409,-5011.342115777467,-2263.3790096722782,132.0093092392279,-402.58753478052165,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11676,CF,PK,Arabinogalactan,-0.356921417,0.0,12.20133369,18340.17212,439.3079559,-34.3151824618991,73.69363563026445,-4581.420859279718,-1846.999838152701,319.7856159200177,-422.90775786414156,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11677,CF,PK,Uridine,-1.471329017,2.233557947,116.8676206,18340.17212,1907.344931,-39.7785719682264,-66.27686172223082,-3560.7358050403977,-1562.526406150641,1570.3753444107017,-599.4438837790732,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11678,CF,PK,Mix,-0.64065875,-1.019777532,730.260376,18340.17212,5401.550267,371.919779211575,1663.9342346447531,2759.911010298725,3559.081141984618,935.9820333754827,1520.1451734521138,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11679,CF,PK,Water,0.0,0.0,0.0,18340.17212,0.0,-44.56263777567848,-91.730975609756,-5012.312205527095,-2264.234742272802,129.85587241574865,-415.48598176092287,-0.7747391645761742,0.04637373180587093,1.734465090778677,0.0343645341896359
11680,EC,PK,ArabinoseD,0.644941566,0.699250412,13.082301,24534.68473,20.86980932,-37.31903449999993,-91.71010080971736,-5001.488171724186,-2267.6661119247383,146.25780552009113,-359.92321590704427,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11681,EC,PK,ArabinoseL,-0.429234529,-4.697627246,13685.07104,24534.68473,6794.826846,182.2864551,138.86570756698234,12335.053502387886,-3617.8105890062825,1182.3447490169679,-1156.2145892128715,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11682,EC,PK,Xylose,0.121007368,-4.369690241,2611.395172,24534.68473,6247.327629,-33.03590010000005,24.58221556083356,-262.62735676487785,-1831.7195182168239,4975.540851918478,1225.075731282064,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11683,EC,PK,Ribose,-0.212420575,-2.344501068,646.0010244,24534.68473,5321.278713,-38.23684370000001,-23.55765234253636,-1694.9022807554343,-240.82647191593367,4172.71385273874,1168.1224639327693,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11684,EC,PK,Rhamnose,3.367190586,-2.230049109,658.9221406,24534.68473,19.34071801,-29.882237000000032,-77.73362543860878,-4170.6263765994945,-2666.583267557139,55.821384556513785,114.1443569589125,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11685,EC,PK,Fructose,-0.541643772,-4.439786258,9475.328809,24534.68473,4369.451626,208.80668434999995,-36.003105449814484,7263.078621203025,-1947.9300747856282,323.1544970230396,-1540.2701117941529,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11686,EC,PK,Galactose,-0.058874963,-5.463294576,10721.52084,24534.68473,5162.716981,90.02984759999994,45.1436956854285,8198.217860856765,-3472.529591636279,1585.0405516719188,347.43177064176416,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11687,EC,PK,Glucose,-0.195019683,-4.371425145,7431.837628,24534.68473,6356.45622,331.7519358,662.6402964309823,6993.702758671064,1677.726611654751,660.7704706046808,3077.1319408875897,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11688,EC,PK,Glucose01,0.276614678,-2.132792054,350.7355648,24534.68473,853.7567848,336.03931879999993,114.65294915489004,-3498.5210735170613,-668.5771724619559,34.74663611455266,-476.33214880834146,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11689,EC,PK,Mannose,1.199478967,-4.274061491,8895.146004,24534.68473,1278.006574,191.24125450000008,5.100929419308045,4229.791528385384,-4490.077254606668,-1384.7766160130113,893.8952593094275,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
11690,EC,PK,GlcNAc,4.736349019,-4.1217325,5976.153,24534.68473,76.69164428,272.51966425000006,-70.14931242340685,2605.0300383812646,-701.6177193137013,-4124.15408876552,3189.8832760066593,-0.6435193071495694,-0.047828461455870025,1.734465090778677,0.0343645341896359
